     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/09/2018-06/15/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R402,SENECA AVENUE-PALMETTO ST     ,00004612,00000208,00000033,00000094,00000000,00003097,00003644,00000000,00000000,00000000,00000002,00000029,00000170,00000000,00000268,00000028,00000083,00000000,00000066,00000000,00000000,00000000,00000553,00000000,00000014,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00007586,00000437,00000038,00000134,00000000,00003955,00005681,00000000,00000000,00000000,00000011,00000082,00000117,00000000,00000454,00000090,00000087,00000000,00000063,00000000,00000000,00000000,00000915,00000000,00000019,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00011947,00000720,00000069,00000233,00000002,00005750,00007853,00000000,00000000,00000002,00000010,00000145,00000360,00000002,00000693,00000161,00000124,00000000,00000082,00000000,00000000,00000000,00001160,00000000,00000009,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00010622,00000589,00000086,00000143,00000001,00010334,00004536,00000000,00000000,00000000,00000002,00000023,00000397,00000000,00000672,00000052,00000080,00000000,00000067,00000000,00000000,00000000,00002978,00000000,00000020,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00013345,00000815,00000192,00000273,00000004,00014109,00005918,00000000,00000000,00000000,00000011,00000034,00000582,00000003,00000691,00000074,00000097,00000000,00000057,00000000,00000000,00000000,00003115,00000000,00000025,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005885,00000375,00000087,00000097,00000003,00006103,00002403,00000000,00000000,00000000,00000003,00000023,00000172,00000000,00000287,00000030,00000024,00000000,00000027,00000000,00000000,00000000,00001494,00000000,00000014,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00013638,00000908,00000256,00000316,00000003,00018046,00006918,00000000,00000000,00000000,00000013,00000059,00000650,00000000,00000705,00000058,00000082,00000000,00000061,00000000,00000000,00000000,00003077,00000000,00000021,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00009462,00000486,00000088,00000170,00000005,00008483,00004051,00000000,00000000,00000000,00000006,00000011,00000309,00000000,00000483,00000037,00000071,00000000,00000041,00000000,00000000,00000000,00002009,00000000,00000006,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003395,00000352,00000079,00000078,00000002,00002302,00002696,00000000,00000000,00000000,00000001,00000022,00000197,00000001,00000380,00000047,00000043,00000000,00000034,00000000,00000000,00000000,00000568,00000000,00000014,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002302,00000243,00000040,00000055,00000006,00001723,00001607,00000000,00000000,00000000,00000003,00000044,00000104,00000002,00000277,00000023,00000039,00000000,00000033,00000000,00000000,00000000,00001536,00000000,00000003,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00007260,00000349,00000038,00000081,00000000,00005446,00004419,00000000,00000000,00000000,00000000,00000038,00000219,00000000,00000468,00000038,00000091,00000000,00000099,00000000,00000000,00000000,00001127,00000000,00000029,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00006255,00000349,00000040,00000074,00000001,00003576,00002610,00000000,00000000,00000000,00000006,00000107,00000154,00000001,00000215,00000179,00000049,00000000,00002566,00000000,00000000,00000000,00000216,00000000,00000004,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001043,00000053,00000006,00000015,00000000,00000194,00000206,00000000,00000000,00000000,00000006,00000027,00000021,00000000,00000059,00000018,00000005,00000000,00000018,00000000,00000000,00000000,00000053,00000000,00000000,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00002618,00000188,00000012,00000048,00000000,00001268,00001167,00000000,00000000,00000000,00000000,00000019,00000060,00000000,00000138,00000033,00000025,00000000,00000069,00000000,00000000,00000000,00000369,00000000,00000004,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00001110,00000039,00000004,00000004,00000000,00000570,00000485,00000000,00000000,00000000,00000000,00000007,00000039,00000000,00000074,00000013,00000014,00000000,00000027,00000000,00000000,00000000,00000288,00000000,00000001,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000757,00000048,00000001,00000008,00000000,00000298,00000297,00000000,00000000,00000000,00000000,00000003,00000023,00000000,00000071,00000006,00000009,00000000,00000010,00000000,00000000,00000000,00000135,00000000,00000003,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001611,00000191,00000055,00000035,00000000,00000851,00000584,00000000,00000000,00000000,00000004,00000009,00000139,00000000,00000053,00000016,00000017,00000000,00000050,00000000,00000000,00000000,00000248,00000000,00000013,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00009418,00000905,00000031,00000161,00000001,00004931,00005464,00000000,00000000,00000000,00000004,00000093,00000236,00000000,00000396,00000152,00000124,00000000,00000060,00000000,00000000,00000000,00001702,00000000,00000075,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00001268,00000223,00000015,00000100,00000000,00000672,00000780,00000000,00000000,00000000,00000000,00000011,00000065,00000000,00000022,00000013,00000014,00000000,00000002,00000000,00000000,00000000,00000330,00000000,00000016,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000544,00000066,00000008,00000040,00000000,00000404,00000495,00000000,00000000,00000000,00000002,00000011,00000027,00000000,00000020,00000013,00000002,00000000,00000003,00000000,00000000,00000000,00000078,00000000,00000009,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00003933,00000427,00000017,00000113,00000002,00001832,00002566,00000000,00000000,00000000,00000000,00000069,00000098,00000000,00000132,00000049,00000061,00000000,00000030,00000000,00000000,00000000,00000526,00000000,00000012,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00003426,00000349,00000017,00000065,00000000,00001455,00001875,00000000,00000000,00000000,00000000,00000056,00000095,00000000,00000090,00000085,00000020,00000000,00000018,00000000,00000000,00000000,00000343,00000000,00000007,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00001304,00000150,00000011,00000057,00000000,00000574,00000535,00000000,00000000,00000000,00000000,00000006,00000061,00000000,00000021,00000011,00000011,00000000,00000006,00000000,00000000,00000000,00000287,00000000,00000011,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003340,00000752,00000018,00000130,00000002,00001047,00001727,00000000,00000000,00000000,00000004,00000044,00000186,00000000,00000130,00000078,00000056,00000000,00000016,00000000,00000000,00000000,00000822,00000000,00000016,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005845,00000253,00000024,00000051,00000000,00001924,00002141,00000000,00000000,00000000,00000029,00000137,00000147,00000000,00000258,00000108,00000050,00000000,00000005,00000000,00000000,00000000,00000731,00000000,00000009,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009329,00000494,00000031,00000105,00000002,00004183,00003934,00000000,00000000,00000000,00000086,00000139,00000279,00000001,00000536,00000201,00000047,00000000,00000033,00000000,00000000,00000000,00000833,00000000,00000004,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00009139,00000671,00000203,00000351,00000014,00009312,00007783,00000000,00000000,00000000,00000238,00000099,00000332,00000002,00001297,00000172,00000091,00000000,00000026,00000000,00000000,00000000,00001323,00000000,00000011,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007159,00000434,00000045,00000062,00000004,00002773,00003039,00000000,00000000,00000000,00000023,00000111,00000176,00000001,00000598,00000132,00000051,00000000,00000041,00000000,00000000,00000000,00001141,00000000,00000009,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009913,00000409,00000067,00000081,00000000,00005997,00003454,00000000,00000000,00000000,00000015,00000116,00000261,00000002,00000526,00000063,00000054,00000000,00000016,00000000,00000000,00000000,00001156,00000000,00000002,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006099,00000369,00000093,00000105,00000002,00006320,00004351,00000000,00000000,00000000,00000007,00000023,00000294,00000000,00000453,00000046,00000079,00000000,00000095,00000000,00000000,00000000,00000940,00000000,00000021,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002928,00000158,00000064,00000105,00000000,00004743,00001612,00000000,00000000,00000000,00000001,00000003,00000110,00000000,00000202,00000014,00000020,00000000,00000024,00000000,00000000,00000000,00000464,00000000,00000010,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00006578,00000329,00000051,00000121,00000001,00005055,00002215,00000000,00000000,00000000,00000002,00000038,00000249,00000001,00000187,00000038,00000030,00000000,00000039,00000000,00000000,00000000,00001324,00000000,00000012,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00007150,00000358,00000033,00000069,00000000,00005856,00002252,00000000,00000000,00000000,00000004,00000036,00000291,00000000,00000250,00000039,00000021,00000000,00000040,00000000,00000000,00000000,00001746,00000000,00000018,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00007946,00000444,00000057,00000103,00000006,00005884,00002515,00000000,00000000,00000000,00000000,00000011,00000237,00000007,00000300,00000041,00000036,00000000,00000063,00000000,00000000,00000000,00001561,00000000,00000024,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00010296,00000673,00000107,00000207,00000006,00008636,00004247,00000000,00000000,00000000,00000001,00000046,00000478,00000002,00000361,00000047,00000073,00000000,00000085,00000000,00000000,00000000,00001992,00000000,00000027,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00011788,00000645,00000118,00000229,00000008,00010614,00006854,00000000,00000000,00000000,00000002,00000094,00000385,00000002,00000862,00000069,00000099,00000000,00000166,00000000,00000000,00000000,00002083,00000000,00000030,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010575,00000575,00000196,00000212,00000000,00010256,00006495,00000000,00000000,00000000,00000010,00000037,00000373,00000000,00000931,00000053,00000111,00000000,00000154,00000000,00000000,00000000,00002463,00000000,00000042,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004853,00000345,00000091,00000115,00000004,00004395,00002143,00000000,00000000,00000000,00000006,00000017,00000257,00000000,00000388,00000024,00000026,00000000,00000044,00000000,00000000,00000000,00001211,00000000,00000020,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006817,00000470,00000136,00000098,00000000,00005659,00002446,00000000,00000000,00000000,00000001,00000045,00000274,00000000,00000360,00000029,00000050,00000000,00000039,00000000,00000000,00000000,00001763,00000000,00000025,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00007267,00000366,00000085,00000071,00000001,00005487,00003004,00000000,00000000,00000000,00000006,00000053,00000338,00000000,00000391,00000043,00000062,00000000,00000043,00000000,00000000,00000000,00001643,00000000,00000012,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011779,00000814,00000214,00000238,00000004,00014114,00006477,00000000,00000000,00000000,00000007,00000046,00000373,00000006,00000740,00000081,00000093,00000000,00000064,00000000,00000000,00000000,00002741,00000000,00000035,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006401,00000437,00000068,00000126,00000011,00005557,00002596,00000000,00000000,00000000,00000013,00000040,00000305,00000001,00000403,00000028,00000031,00000000,00000028,00000000,00000000,00000000,00001267,00000000,00000013,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00014568,00000876,00000133,00000236,00000007,00015155,00007285,00000000,00000000,00000000,00000035,00000063,00000587,00000013,00000936,00000062,00000086,00000000,00000072,00000000,00000000,00000000,00002611,00000000,00000033,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00013539,00000819,00000171,00000121,00000006,00013546,00005300,00000000,00000000,00000000,00000010,00000058,00000693,00000004,00000577,00000055,00000083,00000000,00000095,00000000,00000000,00000000,00002241,00000000,00000031,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007700,00000413,00000082,00000119,00000002,00007620,00003064,00000000,00000000,00000000,00000015,00000023,00000219,00000000,00000307,00000049,00000026,00000000,00000044,00000000,00000000,00000000,00001267,00000000,00000009,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002143,00000119,00000014,00000029,00000001,00001681,00001051,00000000,00000000,00000000,00000000,00000006,00000017,00000001,00000260,00000027,00000012,00000000,00000010,00000000,00000000,00000000,00000393,00000000,00000001,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008891,00000581,00000089,00000135,00000006,00009759,00004517,00000000,00000000,00000000,00000007,00000039,00000283,00000000,00000599,00000025,00000063,00000000,00000030,00000000,00000000,00000000,00001993,00000000,00000016,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006863,00000451,00000071,00000117,00000006,00006605,00002929,00000000,00000000,00000000,00000009,00000043,00000279,00000004,00000306,00000018,00000043,00000000,00000038,00000000,00000000,00000000,00001190,00000000,00000006,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00013847,00001179,00000238,00000292,00000042,00008185,00010029,00000000,00000000,00000000,00000025,00000104,00000468,00000024,00002100,00000246,00000266,00000000,00000110,00000000,00000000,00000000,00002016,00000000,00000031,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00099529,00013181,00000834,00002502,00000178,00046277,00075132,00000000,00000000,00000000,00000266,00001724,00002006,00000229,00008860,00003949,00002419,00000000,00001586,00000000,00000000,00000000,00005484,00000000,00000062,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00026097,00001531,00000165,00000463,00000017,00012268,00024845,00000000,00000000,00000000,00000074,00000450,00000234,00000015,00003217,00000820,00000819,00000000,00000463,00000000,00000000,00000000,00001034,00000000,00000022,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00002363,00000159,00000049,00000053,00000000,00001747,00001391,00000000,00000000,00000000,00000001,00000007,00000060,00000000,00000086,00000033,00000019,00000000,00000022,00000000,00000000,00000000,00000393,00000000,00000019,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00004078,00000319,00000033,00000099,00000015,00002186,00004298,00000000,00000000,00000000,00000021,00000065,00000031,00000030,00000718,00000149,00000097,00000000,00000067,00000000,00000000,00000000,00000235,00000000,00000006,00000000,                                                                                                    
R459,ORCHARD BEACH                 ,00000053,00000008,00000001,00000002,00000000,00000059,00000029,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000005,00000000,00000001,00000000,00000002,00000000,00000000,00000000,00000011,00000000,00000000,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00030864,00001596,00000276,00000534,00000015,00020058,00019639,00000000,00000000,00000000,00000041,00000262,00000891,00000007,00002419,00000568,00000456,00000000,00000686,00000000,00000000,00000000,00002271,00000000,00000089,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00051755,00002096,00000201,00000395,00000131,00025406,00039064,00000000,00000000,00000000,00000089,00000674,00000384,00000093,00004418,00001431,00001062,00000000,00000984,00000000,00000000,00000000,00002674,00000000,00000087,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00041954,00001859,00000118,00000466,00000051,00018992,00030333,00000000,00000001,00000000,00000159,00000485,00000417,00000052,00002935,00001184,00000850,00000000,00000752,00000000,00000000,00000000,00001623,00000000,00000083,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00053015,00006696,00000352,00003018,00000144,00023274,00039184,00000000,00000000,00000000,00000207,00000563,00001293,00000227,00002598,00001182,00000669,00000000,00001195,00000000,00000000,00000000,00002160,00000000,00000054,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00004458,00003207,00000298,00000803,00000001,00002050,00002882,00000000,00000000,00000000,00000009,00000024,00001695,00000000,00000163,00000054,00000049,00000000,00000045,00000000,00000000,00000000,00000109,00000000,00000005,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00005612,00000456,00000059,00000137,00000006,00005210,00004666,00000000,00000000,00000000,00000010,00000028,00000037,00000003,00000447,00000159,00000115,00000000,00000210,00000000,00000000,00000000,00000300,00000000,00000006,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00007690,00000802,00000072,00000185,00000006,00005300,00006191,00000000,00000000,00000000,00000016,00000054,00000083,00000006,00000608,00000205,00000162,00000000,00000243,00000000,00000000,00000000,00000375,00000000,00000010,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000506,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000244,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000123,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000146,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000471,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000488,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000533,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000721,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001195,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000006,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001339,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003349,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000293,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001617,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000032,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000154,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000050,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000395,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000170,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000129,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001210,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000852,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000313,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000369,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000304,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000223,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000063,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000886,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00015035,00000238,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000085,00000000,00000000,00000000,00000243,00000000,00000000,00014905,00006276,00001433,00000049,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00031992,00000272,00000000,00000000,00000089,00000000,00000000,00000000,00000000,00000000,00000000,00000240,00000000,00000000,00000000,00000722,00000000,00000000,00045058,00019061,00005155,00000867,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00133715,00000000,00000000,00000000,00000064,00000000,00000000,00000000,00000000,00000000,00000000,00001311,00000000,00000000,00000000,00000000,00000000,00003102,00001516,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00080205,00000000,00000000,00000000,00000170,00000000,00000000,00000000,00000000,00000000,00000000,00000656,00000000,00000000,00000000,00000000,00000000,00004496,00001103,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00020960,00000000,00000000,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000265,00000000,00000000,00000000,00000000,00000000,00000225,00000221,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00035556,00000000,00000000,00000000,00000047,00000000,00000000,00000000,00000000,00000000,00000000,00000361,00000000,00000000,00000000,00000000,00000000,00000970,00000444,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00018157,00000000,00000000,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000184,00000000,00000000,00000000,00000000,00000000,00001233,00000162,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00023958,00000000,00000000,00000000,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000240,00000000,00000000,00000000,00000000,00000000,00000482,00000277,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00035725,00000000,00000000,00000000,00000114,00000000,00000000,00000000,00000000,00000000,00000000,00000360,00000000,00000000,00000000,00000000,00000000,00001788,00000536,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
