     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/11/2011-06/17/2011,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,LIB SPEC SEN,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,                                                                                                   
R350,LIVONIA AVE-VAN SINDEREN AV   ,00006177,00000252,00000064,00000071,00000000,00003968,00002644,00000000,00000000,00000000,00000003,00000010,00000000,00000002,00000172,00000000,00000004,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R352,HEWES STREET-BROADWAY         ,00007731,00000264,00000033,00000060,00000002,00002836,00004453,00000000,00000000,00000000,00000001,00000021,00000000,00000001,00000127,00000028,00000027,00000000,00000040,00000000,00000000,00000000,                                                                                                                                        
R353,LORIMER STREET-BROADWAY       ,00009435,00000821,00000032,00000570,00000000,00003731,00011178,00000000,00000000,00000000,00000004,00000034,00000000,00000012,00000288,00000048,00000050,00000000,00000054,00000000,00000000,00000000,                                                                                                                                        
R354,104TH STREET-LIBERTY AVENUE   ,00005771,00000203,00000006,00000054,00000000,00001230,00002300,00000000,00000000,00000000,00000000,00000047,00000000,00000001,00000101,00000017,00000009,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R355,109TH STREET-LIBERTY AVENUE   ,00007799,00000197,00000012,00000071,00000000,00001801,00003276,00000000,00000000,00000000,00000001,00000076,00000000,00000001,00000184,00000029,00000010,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R356,LEFFERTS BLVD-LIBERTY AVE     ,00019192,00000556,00000077,00000204,00000000,00006585,00009477,00000000,00000000,00000000,00000019,00000211,00000000,00000002,00000363,00000048,00000054,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R357,NORTH CONDUIT AVE-COHANCEY    ,00005118,00000715,00000066,00000140,00000002,00001190,00001224,00000000,00000000,00000000,00000002,00000056,00000000,00000000,00000080,00000021,00000005,00000000,00000030,00000000,00000000,00000000,                                                                                                                                        
R358,BEACH 25TH STREET-WAVECREST   ,00006379,00000208,00000017,00000043,00000003,00001741,00001720,00000000,00000000,00000000,00000004,00000029,00000000,00000000,00000143,00000006,00000005,00000000,00000032,00000000,00000000,00000000,                                                                                                                                        
R359,23RD STREET-ELY AVENUE        ,00029935,00001080,00000145,00000281,00000091,00008356,00024690,00000000,00000000,00000000,00000144,00000160,00000000,00000277,00000854,00000412,00000104,00000000,00000114,00000000,00000000,00000000,                                                                                                                                        
R360,21ST STREET-JACKSON AVENUE    ,00002704,00000098,00000013,00000017,00000006,00001396,00002314,00000000,00000000,00000000,00000002,00000003,00000000,00000015,00000111,00000013,00000008,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R361,PELHAM PKWY-WHITE PLAINS RD   ,00019644,00001020,00000172,00000380,00000004,00011106,00011266,00000000,00000000,00000000,00000049,00000091,00000000,00000011,00001022,00000080,00000021,00000000,00000043,00000000,00000000,00000000,                                                                                                                                        
R362,ALLERTON AV-WHITE PLAINS RD   ,00013657,00000612,00000062,00000230,00000002,00006816,00005512,00000000,00000000,00000000,00000023,00000076,00000000,00000003,00000330,00000019,00000003,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R363,BURKE AVE-WHITE PLAINS ROAD   ,00009878,00000454,00000064,00000112,00000001,00004413,00003364,00000000,00000000,00000000,00000023,00000035,00000000,00000000,00000362,00000015,00000005,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R364,GUNHILL RD-WHITE PLAINS RD    ,00013733,00000570,00000154,00000247,00000003,00009367,00006609,00000000,00000000,00000000,00000018,00000022,00000000,00000004,00000561,00000010,00000013,00000000,00000082,00000000,00000000,00000000,                                                                                                                                        
R365,219TH ST-WHITE PLAINS ROAD    ,00009383,00000324,00000075,00000124,00000001,00004146,00003196,00000000,00000000,00000000,00000015,00000034,00000000,00000000,00000189,00000006,00000006,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R366,225TH ST-WHITE PLAINS ROAD    ,00011493,00000370,00000084,00000130,00000000,00005564,00003767,00000000,00000000,00000000,00000013,00000039,00000000,00000000,00000319,00000017,00000028,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R367,233RD ST-WHITE PLAINS ROAD    ,00013281,00000562,00000096,00000227,00000000,00006624,00005344,00000000,00000000,00000000,00000011,00000061,00000000,00000006,00000405,00000009,00000023,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R368,9TH AVENUE-39TH STREET        ,00013948,00000454,00000034,00000216,00000000,00003912,00012332,00000000,00000000,00000000,00000016,00000068,00000000,00000010,00000243,00000053,00000039,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R369,FORT HAMILTON PKWY-45TH ST    ,00010672,00000550,00000039,00000162,00000018,00002557,00005682,00000000,00000000,00000000,00000007,00000049,00000000,00000017,00000124,00000040,00000045,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R370,71ST STREET-NEW UTRECHT AVE   ,00010469,00000552,00000022,00000340,00000001,00002141,00010188,00000000,00000000,00000000,00000007,00000104,00000000,00000008,00000301,00000023,00000010,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R371,79TH STREET-17TH AVENUE       ,00012231,00000624,00000025,00000341,00000000,00002157,00013607,00000000,00000000,00000000,00000015,00000188,00000000,00000017,00000315,00000054,00000013,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R372,18TH AVENUE-86TH STREET       ,00013087,00000722,00000024,00000450,00000009,00003138,00013047,00000000,00000000,00000000,00000041,00000157,00000000,00000017,00000261,00000060,00000024,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R373,20TH AVENUE-86TH STREET       ,00012019,00000816,00000059,00000278,00000005,00002448,00010050,00000000,00000000,00000000,00000029,00000130,00000000,00000002,00000224,00000034,00000026,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R374,BAY PARKWAY-86TH STREET       ,00014421,00001101,00000069,00000562,00000002,00003532,00015089,00000000,00000000,00000000,00000023,00000179,00000000,00000006,00000360,00000094,00000039,00000000,00000025,00000000,00000000,00000000,                                                                                                                                        
R375,NEW LOTS AV-VAN SINDEREN AV   ,00008496,00000224,00000062,00000123,00000001,00006161,00004015,00000000,00000000,00000000,00000002,00000019,00000000,00000007,00000334,00000003,00000012,00000000,00000013,00000000,00000000,00000000,                                                                                                                                        
R376,EAST 105TH ST-FARRAGUT ROAD   ,00010277,00000307,00000029,00000127,00000005,00004118,00004007,00000000,00000000,00000000,00000016,00000030,00000000,00000000,00000271,00000015,00000030,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R377,FLUSHING AVE-BROADWAY         ,00024088,00001038,00000148,00000274,00000003,00010277,00009381,00000000,00000000,00000000,00000018,00000036,00000000,00000013,00001325,00000042,00000028,00000000,00000110,00000000,00000000,00000000,                                                                                                                                        
R378,MYRTLE AVENUE-BROADWAY        ,00023539,00000676,00000128,00000376,00000001,00012067,00016051,00000000,00000000,00000000,00000013,00000080,00000000,00000008,00000524,00000041,00000056,00000000,00000085,00000000,00000000,00000000,                                                                                                                                        
R379,KOSCIUSZKO STREET-BROADWAY    ,00011370,00000382,00000061,00000144,00000003,00006287,00006110,00000000,00000000,00000000,00000005,00000023,00000000,00000005,00000245,00000032,00000022,00000000,00000037,00000000,00000000,00000000,                                                                                                                                        
R380,GATES AVENUE-BROADWAY         ,00015227,00000565,00000078,00000285,00000000,00007851,00007511,00000000,00000000,00000000,00000014,00000052,00000000,00000001,00000273,00000009,00000054,00000000,00000053,00000000,00000000,00000000,                                                                                                                                        
R381,HALSEY STREET-BROADWAY        ,00014491,00000458,00000113,00000195,00000002,00008598,00007164,00000000,00000000,00000000,00000003,00000027,00000000,00000001,00000345,00000026,00000070,00000000,00000050,00000000,00000000,00000000,                                                                                                                                        
R382,GRANT AVENUE-PITKIN AVENUE    ,00018699,00000585,00000105,00000189,00000001,00006279,00008159,00000000,00000000,00000000,00000016,00000094,00000000,00000004,00000481,00000039,00000016,00000000,00000035,00000000,00000000,00000000,                                                                                                                                        
R383,HUDSON STREET-78TH STREET     ,00012493,00000384,00000044,00000073,00000005,00003027,00006643,00000000,00000000,00000000,00000003,00000111,00000000,00000001,00000337,00000044,00000034,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R384,BOYD STREET-88TH STREET       ,00008655,00000258,00000015,00000042,00000003,00001875,00003837,00000000,00000000,00000000,00000001,00000095,00000000,00000001,00000173,00000023,00000011,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00016404,00000338,00000108,00000204,00000001,00006867,00010298,00000000,00000000,00000000,00000024,00000119,00000000,00000006,00000440,00000082,00000034,00000000,00000060,00000000,00000000,00000000,                                                                                                                                        
R386,174TH STREET-SOUTHERN BLVD    ,00015240,00000502,00000136,00000269,00000003,00010185,00007242,00000000,00000000,00000000,00000015,00000064,00000000,00000006,00000552,00000016,00000018,00000000,00000035,00000000,00000000,00000000,                                                                                                                                        
R387,EAST TREMONT AVENUE-178 ST    ,00016233,00000501,00000084,00000220,00000001,00011241,00007756,00000000,00000000,00000000,00000021,00000037,00000000,00000005,00000659,00000031,00000017,00000000,00000088,00000000,00000000,00000000,                                                                                                                                        
R388,EAST 180TH ST-MORRIS PARK     ,00014250,00000411,00000056,00000202,00000007,00008938,00007425,00000000,00000000,00000000,00000050,00000058,00000000,00000007,00000573,00000034,00000024,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R389,BRONX PARK EAST               ,00006585,00000183,00000041,00000094,00000000,00003089,00003295,00000000,00000000,00000000,00000013,00000036,00000000,00000003,00000213,00000005,00000010,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R390,8TH AVENUE-62ND STREET        ,00025715,00002242,00000059,00001554,00000015,00002538,00029239,00000000,00000000,00000000,00000028,00000138,00000000,00000034,00000450,00000062,00000035,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R391,FORT HAMILTON PARKWAY-62ND    ,00015962,00000737,00000039,00000384,00000002,00002748,00015681,00000000,00000000,00000000,00000013,00000146,00000000,00000012,00000334,00000089,00000045,00000000,00000009,00000000,00000000,00000000,                                                                                                                                        
R392,18TH AVENUE-62ND STREET       ,00011799,00000841,00000039,00000595,00000007,00002855,00013821,00000000,00000000,00000000,00000017,00000094,00000000,00000004,00000205,00000069,00000011,00000000,00000017,00000000,00000000,00000000,                                                                                                                                        
R393,20TH AVENUE-62ND STREET       ,00007714,00000511,00000019,00000256,00000000,00001511,00008518,00000000,00000000,00000000,00000005,00000120,00000000,00000011,00000134,00000033,00000029,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R394,BAY PARKWAY-66TH STREET       ,00013896,00001101,00000062,00000668,00000003,00003552,00017223,00000000,00000000,00000000,00000013,00000166,00000000,00000001,00000372,00000047,00000024,00000000,00000021,00000000,00000000,00000000,                                                                                                                                        
R395,KINGS HIGHWAY-WEST 7TH ST     ,00010466,00000920,00000029,00000526,00000000,00002783,00012730,00000000,00000000,00000000,00000009,00000122,00000000,00000005,00000292,00000063,00000047,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R396,AVENUE U-WEST 7TH STREET      ,00006722,00000455,00000032,00000346,00000004,00001869,00010018,00000000,00000000,00000000,00000006,00000068,00000000,00000006,00000204,00000050,00000012,00000000,00000002,00000000,00000000,00000000,                                                                                                                                        
R397,86TH STREET-AVENUE V          ,00005233,00000497,00000039,00000297,00000000,00001911,00004612,00000000,00000000,00000000,00000007,00000015,00000000,00000006,00000111,00000017,00000001,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R398,NEW UTRECHT AVENUE-62ND ST    ,00012298,00000687,00000043,00000437,00000002,00003019,00010684,00000000,00000000,00000000,00000021,00000091,00000000,00000013,00000182,00000047,00000039,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R399,25TH AVENUE-86TH STREET       ,00008888,00000655,00000031,00000231,00000002,00001642,00010417,00000000,00000000,00000000,00000010,00000120,00000000,00000007,00000242,00000027,00000015,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R400,BAY 50TH STREET-STILLWELL     ,00006443,00000539,00000013,00000228,00000000,00001504,00005557,00000000,00000000,00000000,00000003,00000054,00000000,00000007,00000117,00000026,00000027,00000000,00000001,00000000,00000000,00000000,                                                                                                                                        
R401,CENTRAL AVE-MYRTLE AVE        ,00007116,00000205,00000014,00000058,00000000,00003047,00004686,00000000,00000000,00000000,00000002,00000020,00000000,00000000,00000150,00000007,00000029,00000000,00000011,00000000,00000000,00000000,                                                                                                                                        
R402,SENECA AVENUE-PALMETTO ST     ,00006925,00000283,00000015,00000095,00000000,00002110,00004031,00000000,00000000,00000000,00000004,00000032,00000000,00000000,00000153,00000006,00000015,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R403,FOREST AVENUE-PUTNAM AVENUE   ,00010430,00000312,00000024,00000101,00000001,00002566,00006821,00000000,00000000,00000000,00000002,00000071,00000000,00000003,00000278,00000025,00000019,00000000,00000028,00000000,00000000,00000000,                                                                                                                                        
R404,FRESH POND ROAD-68TH AVENUE   ,00015186,00000457,00000050,00000139,00000000,00003427,00009325,00000000,00000000,00000000,00000013,00000140,00000000,00000001,00000391,00000051,00000026,00000000,00000052,00000000,00000000,00000000,                                                                                                                                        
R405,JACKSON AVENUE-WESTCHESTER    ,00013401,00000489,00000079,00000139,00000013,00007510,00005050,00000000,00000000,00000000,00000005,00000017,00000000,00000005,00000383,00000023,00000014,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R406,PROSPECT AVENUE-WESTCHESTER   ,00017839,00000608,00000131,00000318,00000006,00010056,00007251,00000000,00000000,00000000,00000008,00000019,00000000,00000003,00000435,00000020,00000032,00000000,00000051,00000000,00000000,00000000,                                                                                                                                        
R407,INTERVALE 163RD STREET        ,00007162,00000209,00000035,00000079,00000001,00004415,00002925,00000000,00000000,00000000,00000006,00000008,00000000,00000000,00000166,00000013,00000004,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R408,SIMPSON ST-WESTCHESTER AVE    ,00017994,00000682,00000160,00000300,00000004,00015000,00009283,00000000,00000000,00000000,00000023,00000038,00000000,00000002,00000636,00000012,00000015,00000000,00000034,00000000,00000000,00000000,                                                                                                                                        
R409,FREEMAN ST-SOUTHERN BLVD      ,00011228,00000374,00000087,00000132,00000003,00006088,00004652,00000000,00000000,00000000,00000009,00000027,00000000,00000005,00000308,00000027,00000007,00000000,00000031,00000000,00000000,00000000,                                                                                                                                        
R411,PARK PLACE-FRANKLIN AVENUE    ,00005027,00000288,00000019,00000099,00000000,00002316,00004021,00000000,00000000,00000000,00000005,00000015,00000000,00000000,00000201,00000010,00000008,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00003451,00000211,00000039,00000041,00000000,00001639,00002333,00000000,00000000,00000000,00000008,00000022,00000000,00000003,00000117,00000018,00000006,00000000,00000018,00000000,00000000,00000000,                                                                                                                                        
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00010068,00000328,00000022,00000120,00000002,00003924,00004868,00000000,00000000,00000000,00000006,00000024,00000000,00000000,00000177,00000005,00000021,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R414,HOWARD BEACH-159TH AVE        ,00005293,00000228,00000012,00000035,00000000,00002464,00003376,00000000,00000000,00000000,00000002,00000081,00000000,00000007,00000105,00000053,00000013,00000000,00001665,00000000,00000000,00000000,                                                                                                                                        
R415,BROAD CHANNEL-NOEL ROAD       ,00001026,00000050,00000006,00000009,00000000,00000133,00000281,00000000,00000000,00000000,00000000,00000031,00000000,00000001,00000020,00000015,00000005,00000000,00000006,00000000,00000000,00000000,                                                                                                                                        
R416,HOLLAND-BEACH 90TH STREET     ,00003072,00000133,00000015,00000066,00000000,00000845,00001052,00000000,00000000,00000000,00000003,00000012,00000000,00000001,00000053,00000005,00000001,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R417,PLAYLAND-BEACH 98TH STREET    ,00001398,00000063,00000009,00000020,00000000,00000407,00000510,00000000,00000000,00000000,00000000,00000002,00000000,00000002,00000023,00000000,00000000,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R418,SEASIDE BEACH-105TH STREET    ,00000719,00000034,00000000,00000005,00000000,00000163,00000314,00000000,00000000,00000000,00000002,00000005,00000000,00000000,00000007,00000005,00000007,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R419,ROCKAWAY PARK-BEACH 116TH     ,00002653,00000197,00000026,00000061,00000000,00000689,00000842,00000000,00000000,00000000,00000001,00000012,00000000,00000006,00000028,00000012,00000013,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R420,DITMAS AVE-MCDONALD AVE       ,00012360,00000686,00000080,00000255,00000008,00003334,00007217,00000000,00000000,00000000,00000006,00000053,00000000,00000006,00000201,00000089,00000037,00000000,00000033,00000000,00000000,00000000,                                                                                                                                        
R421,AVENUE I-MCDONALD AVENUE      ,00005493,00000511,00000042,00000213,00000006,00001594,00003179,00000000,00000000,00000000,00000002,00000061,00000000,00000003,00000128,00000030,00000017,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R422,MCDONALD AVE-22ND AVE         ,00001421,00000105,00000009,00000131,00000000,00001069,00002557,00000000,00000000,00000000,00000003,00000020,00000000,00000001,00000049,00000012,00000006,00000000,00000007,00000000,00000000,00000000,                                                                                                                                        
R423,AVENUE N-MCDONALD AVENUE      ,00008866,00000439,00000028,00000179,00000004,00002221,00005687,00000000,00000000,00000000,00000002,00000092,00000000,00000007,00000160,00000109,00000018,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R424,AVENUE P-MCDONALD AVENUE      ,00007691,00000575,00000052,00000174,00000003,00001548,00004879,00000000,00000000,00000000,00000012,00000102,00000000,00000001,00000157,00000062,00000019,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R425,AVENUE U-MCDONALD AVENUE      ,00005297,00000309,00000026,00000126,00000008,00001777,00003549,00000000,00000000,00000000,00000008,00000043,00000000,00000000,00000095,00000044,00000006,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00004472,00000700,00000021,00000129,00000002,00000832,00002652,00000000,00000000,00000000,00000005,00000054,00000000,00000000,00000088,00000027,00000021,00000000,00000010,00000000,00000000,00000000,                                                                                                                                        
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005783,00000201,00000019,00000094,00000005,00001191,00002173,00000000,00000000,00000000,00000025,00000081,00000000,00000007,00000136,00000059,00000008,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R428,BUHRE AVE-WESTCHESTER AVE     ,00009591,00000450,00000038,00000081,00000001,00002753,00004181,00000000,00000000,00000000,00000068,00000087,00000000,00000011,00000290,00000100,00000007,00000000,00000041,00000000,00000000,00000000,                                                                                                                                        
R429,PELHAM BAY PARK-BRUCKNER BL   ,00009154,00000498,00000079,00000331,00000000,00006417,00008929,00000000,00000000,00000000,00000253,00000081,00000000,00000006,00000764,00000065,00000007,00000000,00000064,00000000,00000000,00000000,                                                                                                                                        
R430,PELHAM PKWY-ESPLANADE         ,00007895,00000329,00000030,00000078,00000000,00002100,00003419,00000000,00000000,00000000,00000010,00000100,00000000,00000003,00000306,00000057,00000013,00000000,00000029,00000000,00000000,00000000,                                                                                                                                        
R431,DYRE AVENUE-LIGHT STREET      ,00011591,00000278,00000032,00000070,00000003,00004783,00004443,00000000,00000000,00000000,00000027,00000049,00000000,00000004,00000411,00000036,00000008,00000000,00000055,00000000,00000000,00000000,                                                                                                                                        
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00007365,00000292,00000051,00000106,00000000,00004628,00003470,00000000,00000000,00000000,00000000,00000026,00000000,00000007,00000193,00000008,00000012,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R433,ALABAMA AVENUE-FULTON ST      ,00003800,00000102,00000055,00000101,00000000,00004191,00002350,00000000,00000000,00000000,00000003,00000005,00000000,00000002,00000190,00000000,00000007,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R434,VAN SICLEN AVENUE-FULTON ST   ,00007910,00000314,00000020,00000068,00000003,00004006,00002674,00000000,00000000,00000000,00000000,00000022,00000000,00000000,00000146,00000002,00000010,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R435,CLEVELAND STREET-FULTON ST    ,00009591,00000279,00000047,00000075,00000001,00003992,00002949,00000000,00000000,00000000,00000001,00000018,00000000,00000000,00000208,00000005,00000023,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R436,NORWOOD AVENUE-FULTON ST      ,00009807,00000386,00000062,00000062,00000000,00004497,00003037,00000000,00000000,00000000,00000012,00000021,00000000,00000004,00000148,00000013,00000009,00000000,00000022,00000000,00000000,00000000,                                                                                                                                        
R437,CRESCENT STREET-FULTON ST     ,00013709,00000465,00000076,00000192,00000000,00005795,00005120,00000000,00000000,00000000,00000002,00000029,00000000,00000005,00000246,00000014,00000011,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R438,RALPH AVENUE-FULTON STREET    ,00012135,00000536,00000106,00000146,00000000,00007127,00005425,00000000,00000000,00000000,00000008,00000033,00000000,00000000,00000292,00000017,00000028,00000000,00000039,00000000,00000000,00000000,                                                                                                                                        
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00011468,00000406,00000110,00000152,00000001,00006455,00005686,00000000,00000000,00000000,00000002,00000037,00000000,00000005,00000384,00000005,00000026,00000000,00000019,00000000,00000000,00000000,                                                                                                                                        
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00005792,00000234,00000054,00000149,00000000,00003392,00002604,00000000,00000000,00000000,00000005,00000009,00000000,00000000,00000175,00000004,00000008,00000000,00000014,00000000,00000000,00000000,                                                                                                                                        
R441,VAN SICLEN AVE-PITKIN AVE     ,00007939,00000288,00000040,00000082,00000000,00003906,00002775,00000000,00000000,00000000,00000000,00000019,00000000,00000001,00000164,00000012,00000017,00000000,00000004,00000000,00000000,00000000,                                                                                                                                        
R442,SHEPHERD AVE-PITKIN AVE       ,00008402,00000268,00000073,00000043,00000000,00003744,00002892,00000000,00000000,00000000,00000005,00000028,00000000,00000002,00000213,00000009,00000000,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R443,170TH STREET-GRAND CONC.      ,00014254,00000518,00000149,00000257,00000005,00010178,00007243,00000000,00000000,00000000,00000004,00000023,00000000,00000010,00000454,00000017,00000027,00000000,00000015,00000000,00000000,00000000,                                                                                                                                        
R444,238TH ST-WHITE PLAINS ROAD    ,00007956,00000340,00000054,00000098,00000000,00003601,00003238,00000000,00000000,00000000,00000017,00000020,00000000,00000000,00000280,00000017,00000004,00000000,00000020,00000000,00000000,00000000,                                                                                                                                        
R445,138TH STREET-3RD AVE          ,00017424,00000736,00000116,00000247,00000001,00011626,00008745,00000000,00000000,00000000,00000016,00000054,00000000,00000013,00000624,00000047,00000019,00000000,00000024,00000000,00000000,00000000,                                                                                                                                        
R446,BROOK AVENUE-138TH STREET     ,00016459,00000671,00000089,00000167,00000001,00010455,00006683,00000000,00000000,00000000,00000008,00000041,00000000,00000012,00000441,00000008,00000024,00000000,00000036,00000000,00000000,00000000,                                                                                                                                        
R447,CYPRESS AVENUE-138TH STREET   ,00009733,00000310,00000037,00000077,00000000,00006157,00003623,00000000,00000000,00000000,00000008,00000018,00000000,00000009,00000207,00000007,00000000,00000000,00000012,00000000,00000000,00000000,                                                                                                                                        
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002421,00000106,00000015,00000026,00000001,00001238,00001243,00000000,00000000,00000000,00000003,00000015,00000000,00000001,00000032,00000008,00000005,00000000,00000003,00000000,00000000,00000000,                                                                                                                                        
R449,EAST 149TH ST-SOUTHERN BLVD   ,00010128,00000457,00000088,00000132,00000000,00007508,00004775,00000000,00000000,00000000,00000008,00000019,00000000,00000000,00000337,00000008,00000013,00000000,00000044,00000000,00000000,00000000,                                                                                                                                        
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00008858,00000300,00000046,00000126,00000000,00005406,00003488,00000000,00000000,00000000,00000009,00000024,00000000,00000010,00000233,00000007,00000015,00000000,00000016,00000000,00000000,00000000,                                                                                                                                        
R451,WINTHROP ST-NOSTRAND AVE      ,00017640,00000780,00000123,00000313,00000041,00006724,00010587,00000000,00000000,00000000,00000014,00000084,00000000,00000067,00001289,00000056,00000048,00000000,00000063,00000000,00000000,00000000,                                                                                                                                        
R452,72ND STREET & BROADWAY        ,00105101,00008063,00000477,00002052,00000151,00033745,00088923,00000000,00000000,00000000,00000250,00001164,00000000,00000473,00003707,00001259,00000664,00000000,00000659,00000000,00000000,00000000,                                                                                                                                        
R453,23RD STREET-6TH AVENUE        ,00027632,00001263,00000146,00000429,00000008,00008378,00027764,00000000,00000000,00000000,00000081,00000285,00000000,00000015,00001053,00000244,00000185,00000000,00000190,00000000,00000000,00000000,                                                                                                                                        
R454,PROSPECT AVE-4TH AVE          ,00002578,00000102,00000010,00000014,00000000,00000957,00001785,00000000,00000000,00000000,00000002,00000004,00000000,00000001,00000029,00000014,00000015,00000000,00000005,00000000,00000000,00000000,                                                                                                                                        
R455,25TH STREET-4TH AVENUE        ,00002117,00000125,00000016,00000036,00000003,00000934,00001144,00000000,00000000,00000000,00000008,00000004,00000000,00000000,00000021,00000008,00000002,00000000,00000008,00000000,00000000,00000000,                                                                                                                                        
R456,HOYT STREET-FULTON STREET     ,00004417,00000229,00000028,00000077,00000007,00002383,00004013,00000000,00000000,00000000,00000015,00000047,00000000,00000025,00000172,00000048,00000016,00000000,00000026,00000000,00000000,00000000,                                                                                                                                        
R459,ORCHARD BEACH                 ,00000202,00000015,00000003,00000003,00000000,00000045,00000039,00000000,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                                                        
R460,MARCY AVENUE-BROADWAY         ,00029926,00001274,00000150,00000486,00000031,00011153,00019487,00000000,00000000,00000000,00000021,00000165,00000000,00000012,00000708,00000139,00000086,00000000,00000196,00000000,00000000,00000000,                                                                                                                                        
R461,BROADWAY LAFAYETTE-BLEECKER   ,00058254,00001496,00000141,00000380,00000092,00020732,00051466,00000000,00000000,00000000,00000128,00000535,00000000,00000335,00001639,00000509,00000335,00000000,00000471,00000000,00000000,00000000,                                                                                                                                        
R462,CANAL STREET-BROADWAY         ,00042750,00001442,00000097,00000474,00000038,00014236,00028618,00000000,00000000,00000000,00000142,00000313,00000000,00000093,00000753,00000260,00000158,00000000,00000319,00000000,00000000,00000000,                                                                                                                                        
R463,CANAL ST-LAFAYETTE ST EAST    ,00064338,00005180,00000217,00002392,00000128,00018901,00049174,00000000,00000000,00000000,00000247,00000448,00000000,00000422,00001133,00000341,00000209,00000000,00000609,00000000,00000000,00000000,                                                                                                                                        
R468,RI TRAMWAY (MANHATTAN)        ,00004891,00000510,00000041,00000121,00000000,00002130,00008417,00000000,00000000,00000000,00000016,00000022,00000000,00000011,00000431,00000069,00000095,00000000,00000050,00000000,00000000,00000000,                                                                                                                                        
