     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,02/15/2020-02/21/2020,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R375,NEW LOTS AV-VAN SINDEREN AV   ,00005901,00000363,00000146,00000115,00000002,00005404,00002707,00000003,00000026,00000180,00000000,00000470,00000033,00000067,00000000,00000025,00000000,00000000,00000000,00000776,00000000,00000087,00000000,00000172,00000178,00000095,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00006175,00000419,00000071,00000098,00000000,00003864,00002310,00000011,00000039,00000205,00000000,00000308,00000049,00000043,00000000,00000043,00000000,00000000,00000000,00000550,00000000,00000113,00000000,00000283,00000178,00000081,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00017312,00001380,00000208,00000357,00000008,00013950,00011234,00000012,00000046,00000778,00000005,00001902,00000236,00000311,00000000,00000336,00000000,00000000,00000000,00001841,00000000,00000171,00000000,00000766,00000529,00000304,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00021794,00000750,00000139,00000367,00000004,00018128,00020234,00000009,00000086,00000422,00000016,00002318,00000309,00000413,00000000,00000380,00000000,00000000,00000000,00001257,00000000,00000203,00000000,00000426,00000466,00000296,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00009148,00000326,00000066,00000143,00000001,00008147,00009088,00000003,00000033,00000228,00000000,00000991,00000103,00000195,00000000,00000228,00000000,00000000,00000000,00000582,00000000,00000070,00000000,00000150,00000126,00000105,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00012385,00000605,00000115,00000264,00000001,00010652,00010505,00000002,00000043,00000308,00000000,00001093,00000116,00000238,00000000,00000209,00000000,00000000,00000000,00000830,00000000,00000123,00000000,00000344,00000234,00000151,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00010981,00000503,00000124,00000113,00000000,00011182,00009894,00000005,00000024,00000377,00000001,00000931,00000123,00000185,00000000,00000229,00000000,00000000,00000000,00000812,00000000,00000119,00000000,00000268,00000227,00000159,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00011999,00000779,00000113,00000135,00000000,00006070,00004922,00000008,00000071,00000498,00000002,00000520,00000104,00000083,00000000,00000074,00000000,00000000,00000000,00001320,00000000,00000235,00000000,00000508,00000220,00000258,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00009358,00000541,00000060,00000111,00000000,00003832,00004461,00000004,00000056,00000162,00000000,00000317,00000123,00000120,00000000,00000046,00000000,00000000,00000000,00000974,00000000,00000186,00000000,00000247,00000132,00000221,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00006454,00000410,00000023,00000134,00000000,00002610,00003010,00000002,00000076,00000105,00000000,00000255,00000085,00000058,00000000,00000050,00000000,00000000,00000000,00000518,00000000,00000094,00000000,00000136,00000055,00000079,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00011544,00000510,00000151,00000284,00000002,00008609,00006930,00000018,00000104,00000273,00000000,00000577,00000109,00000118,00000000,00000079,00000000,00000000,00000000,00001118,00000000,00000337,00000000,00000226,00000255,00000206,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00009200,00000694,00000166,00000233,00000000,00010012,00004406,00000007,00000026,00000567,00000000,00000606,00000062,00000068,00000000,00000044,00000000,00000000,00000000,00001565,00000004,00000404,00000000,00000528,00000748,00000418,                                                                                                    
R387,EAST TREMONT AVENUE-178 ST    ,00009333,00000637,00000185,00000240,00000001,00010173,00004243,00000017,00000033,00000568,00000000,00000512,00000082,00000053,00000000,00000072,00000000,00000003,00000000,00001549,00000000,00000392,00000000,00000535,00000588,00000352,                                                                                                    
R388,EAST 180TH ST-MORRIS PARK     ,00011049,00000550,00000140,00000247,00000001,00010574,00005210,00000053,00000040,00000324,00000000,00000614,00000105,00000086,00000000,00000045,00000000,00000000,00000000,00001162,00000000,00000308,00000000,00000406,00000377,00000250,                                                                                                    
R389,BRONX PARK EAST               ,00004321,00000242,00000049,00000069,00000004,00003302,00002222,00000004,00000029,00000113,00000000,00000235,00000061,00000057,00000000,00000028,00000000,00000000,00000000,00000601,00000000,00000139,00000000,00000139,00000135,00000100,                                                                                                    
R390,8TH AVENUE-62ND STREET        ,00022918,00003916,00000100,00002659,00000006,00003888,00025225,00000027,00000109,00000986,00000014,00000489,00000224,00000214,00000000,00000124,00000000,00000000,00000000,00003741,00000000,00000207,00000000,00000805,00000099,00001491,                                                                                                    
R391,FORT HAMILTON PARKWAY-62ND    ,00011203,00001034,00000056,00000489,00000000,00003074,00011362,00000008,00000082,00000314,00000000,00000456,00000173,00000128,00000000,00000040,00000000,00000000,00000000,00002024,00000000,00000142,00000000,00000381,00000046,00000569,                                                                                                    
R392,18TH AVENUE-62ND STREET       ,00008046,00000989,00000079,00000630,00000002,00003714,00008561,00000008,00000060,00000256,00000000,00000277,00000136,00000056,00000000,00000022,00000000,00000000,00000000,00001144,00000000,00000101,00000000,00000267,00000056,00000453,                                                                                                    
R393,20TH AVENUE-62ND STREET       ,00006097,00000695,00000045,00000422,00000000,00002084,00007403,00000002,00000080,00000118,00000000,00000203,00000119,00000076,00000000,00000028,00000000,00000000,00000000,00000920,00000000,00000072,00000000,00000200,00000023,00000307,                                                                                                    
R394,BAY PARKWAY-66TH STREET       ,00010693,00001555,00000078,00000957,00000001,00004604,00014097,00000004,00000109,00000326,00000000,00000459,00000210,00000130,00000000,00000047,00000000,00000000,00000000,00001583,00000000,00000102,00000000,00000328,00000092,00000598,                                                                                                    
R395,KINGS HIGHWAY-WEST 7TH ST     ,00007344,00001126,00000093,00000767,00000000,00003478,00009883,00000007,00000073,00000279,00000002,00000318,00000179,00000105,00000000,00000029,00000000,00000000,00000000,00000996,00000000,00000094,00000000,00000218,00000063,00000404,                                                                                                    
R396,AVENUE U-WEST 7TH STREET      ,00004702,00000646,00000063,00000573,00000000,00002222,00007819,00000019,00000052,00000138,00000000,00000200,00000090,00000091,00000000,00000012,00000000,00000000,00000000,00000681,00000000,00000030,00000000,00000123,00000042,00000361,                                                                                                    
R397,86TH STREET-AVENUE V          ,00003199,00000544,00000041,00000384,00000001,00002225,00004058,00000000,00000032,00000193,00000000,00000146,00000028,00000018,00000000,00000018,00000000,00000000,00000000,00000449,00000000,00000024,00000000,00000187,00000090,00000289,                                                                                                    
R398,NEW UTRECHT AVENUE-62ND ST    ,00008631,00000822,00000028,00000672,00000003,00004737,00007981,00000007,00000058,00000169,00000001,00000260,00000145,00000112,00000000,00000032,00000000,00000000,00000000,00001649,00000000,00000057,00000000,00000302,00000073,00000351,                                                                                                    
R399,25TH AVENUE-86TH STREET       ,00006984,00000827,00000057,00000569,00000004,00002871,00008875,00000003,00000060,00000214,00000001,00000314,00000090,00000073,00000000,00000024,00000000,00000000,00000000,00000947,00000000,00000077,00000000,00000219,00000048,00000409,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00004258,00000578,00000059,00000375,00000000,00001923,00004282,00000003,00000051,00000112,00000000,00000194,00000100,00000024,00000000,00000016,00000000,00000000,00000000,00000707,00000000,00000054,00000000,00000147,00000049,00000165,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00010885,00000267,00000012,00000064,00000002,00007739,00009836,00000005,00000054,00000128,00000000,00001100,00000155,00000197,00000000,00000205,00000000,00000000,00000000,00000585,00000000,00000051,00000000,00000130,00000072,00000084,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00008135,00000254,00000021,00000132,00000005,00006067,00006521,00000000,00000034,00000161,00000001,00000552,00000081,00000099,00000000,00000101,00000000,00000000,00000000,00000506,00000000,00000088,00000000,00000102,00000074,00000085,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00009528,00000466,00000052,00000200,00000006,00005486,00007105,00000005,00000079,00000187,00000000,00000590,00000166,00000124,00000000,00000119,00000000,00000000,00000000,00000612,00000000,00000066,00000000,00000147,00000056,00000115,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00012533,00000739,00000066,00000284,00000003,00006818,00008682,00000005,00000078,00000303,00000000,00000735,00000210,00000169,00000000,00000091,00000000,00000000,00000000,00000929,00000000,00000120,00000000,00000206,00000132,00000203,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00008078,00000450,00000082,00000100,00000002,00007884,00003261,00000004,00000024,00000324,00000001,00000288,00000081,00000074,00000000,00000032,00000000,00000000,00000000,00001611,00000000,00000308,00000000,00000531,00000577,00000338,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00010910,00000683,00000174,00000195,00000002,00011674,00004917,00000017,00000033,00000502,00000000,00000555,00000073,00000100,00000000,00000046,00000001,00000000,00000000,00001781,00000000,00000420,00000000,00000561,00000571,00000335,                                                                                                    
R407,INTERVALE 163RD STREET        ,00004923,00000274,00000074,00000058,00000002,00005032,00002053,00000014,00000016,00000196,00000000,00000221,00000021,00000026,00000000,00000011,00000000,00000000,00000000,00000696,00000000,00000130,00000000,00000313,00000308,00000146,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00011289,00000808,00000221,00000323,00000000,00014097,00005518,00000015,00000034,00000624,00000000,00000551,00000086,00000077,00000000,00000035,00000001,00000000,00000000,00001766,00000004,00000613,00000000,00000627,00000755,00000403,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00007567,00000468,00000123,00000132,00000000,00006611,00003058,00000008,00000012,00000243,00000001,00000328,00000059,00000065,00000000,00000036,00000000,00000000,00000000,00001237,00000000,00000308,00000000,00000423,00000291,00000197,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00002601,00000298,00000056,00000042,00000000,00001828,00002417,00000000,00000014,00000110,00000000,00000333,00000074,00000083,00000000,00000048,00000000,00000000,00000000,00000307,00000000,00000020,00000000,00000056,00000087,00000049,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00001583,00000167,00000044,00000043,00000000,00001055,00001191,00000002,00000006,00000039,00000000,00000197,00000009,00000024,00000000,00000023,00000000,00000000,00000000,00000211,00000000,00000048,00000000,00000061,00000038,00000022,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00011954,00000393,00000053,00000078,00000004,00009243,00008798,00000002,00000047,00000184,00000001,00000827,00000152,00000153,00000000,00000168,00000000,00000000,00000000,00000939,00000000,00000114,00000000,00000230,00000108,00000150,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00004482,00000279,00000028,00000054,00000000,00002827,00002367,00000005,00000039,00000119,00000000,00000208,00000154,00000053,00000000,00002193,00000000,00000000,00000000,00000123,00000000,00000020,00000000,00000082,00000053,00000041,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000816,00000045,00000002,00000014,00000000,00000113,00000151,00000001,00000031,00000011,00000000,00000035,00000020,00000003,00000000,00000015,00000000,00000000,00000000,00000031,00000000,00000003,00000000,00000004,00000001,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00004254,00000386,00000059,00000078,00000000,00002309,00001275,00000006,00000004,00000178,00000001,00000142,00000034,00000025,00000000,00000087,00000000,00000000,00000000,00000164,00000000,00000064,00000000,00000149,00000073,00000048,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000797,00000059,00000005,00000002,00000000,00000373,00000329,00000000,00000010,00000019,00000000,00000027,00000021,00000016,00000000,00000021,00000000,00000000,00000000,00000091,00000000,00000027,00000000,00000017,00000008,00000006,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000448,00000052,00000000,00000004,00000000,00000146,00000091,00000002,00000003,00000017,00000000,00000016,00000004,00000003,00000000,00000022,00000000,00000000,00000000,00000006,00000000,00000003,00000000,00000007,00000000,00000003,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001347,00000168,00000049,00000033,00000000,00000586,00000399,00000001,00000005,00000155,00000000,00000044,00000016,00000010,00000000,00000032,00000000,00000000,00000000,00000054,00000000,00000011,00000000,00000023,00000023,00000012,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00008269,00000801,00000057,00000158,00000002,00004196,00004966,00000000,00000029,00000218,00000000,00000370,00000170,00000103,00000000,00000052,00000000,00000000,00000000,00001357,00000000,00000090,00000000,00000272,00000059,00000156,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00003245,00000388,00000052,00000161,00000000,00001949,00001725,00000000,00000058,00000120,00000000,00000067,00000098,00000030,00000000,00000015,00000000,00000000,00000000,00000539,00000000,00000023,00000000,00000126,00000046,00000047,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000934,00000076,00000030,00000077,00000000,00001195,00001710,00000001,00000007,00000032,00000000,00000052,00000011,00000007,00000000,00000001,00000000,00000000,00000000,00000119,00000000,00000017,00000000,00000024,00000026,00000067,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00005983,00000522,00000026,00000168,00000000,00003150,00003631,00000002,00000066,00000108,00000002,00000205,00000194,00000053,00000000,00000022,00000000,00000000,00000000,00000733,00000000,00000031,00000000,00000167,00000060,00000123,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00005439,00000488,00000030,00000137,00000001,00002076,00003302,00000001,00000090,00000113,00000000,00000174,00000167,00000081,00000000,00000007,00000000,00000000,00000000,00000419,00000000,00000032,00000000,00000146,00000025,00000112,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00003341,00000235,00000053,00000128,00000000,00001703,00002131,00000001,00000032,00000104,00000000,00000072,00000112,00000026,00000000,00000010,00000000,00000000,00000000,00000330,00000000,00000015,00000000,00000064,00000040,00000061,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002983,00000726,00000031,00000113,00000001,00000900,00001606,00000004,00000034,00000134,00000000,00000083,00000077,00000044,00000000,00000009,00000000,00000000,00000000,00000213,00000000,00000004,00000000,00000046,00000027,00000025,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00004370,00000238,00000019,00000041,00000001,00001681,00001674,00000023,00000062,00000129,00000002,00000205,00000108,00000030,00000000,00000007,00000000,00000000,00000000,00000307,00000000,00000069,00000000,00000064,00000039,00000029,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00007720,00000482,00000044,00000081,00000000,00003425,00003631,00000037,00000080,00000204,00000001,00000442,00000138,00000068,00000000,00000018,00000000,00000000,00000000,00000608,00000000,00000107,00000000,00000139,00000098,00000093,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00007248,00000485,00000168,00000316,00000005,00007238,00006030,00000148,00000055,00000244,00000003,00000923,00000172,00000068,00000000,00000039,00000000,00000000,00000000,00000762,00000000,00000222,00000000,00000147,00000270,00000175,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00006543,00000360,00000043,00000100,00000001,00002332,00002824,00000025,00000102,00000174,00000000,00000523,00000157,00000055,00000000,00000026,00000000,00000000,00000000,00000638,00000000,00000186,00000000,00000172,00000077,00000067,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00008659,00000392,00000110,00000090,00000010,00005173,00003167,00000011,00000056,00000249,00000002,00000399,00000069,00000083,00000000,00000027,00000000,00000000,00000000,00000657,00000000,00000129,00000000,00000173,00000180,00000091,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00005940,00000283,00000063,00000103,00000000,00006841,00004950,00000003,00000025,00000209,00000001,00000369,00000042,00000080,00000000,00000110,00000000,00000000,00000000,00000588,00000002,00000061,00000000,00000197,00000173,00000073,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002637,00000155,00000079,00000097,00000001,00003529,00001434,00000004,00000006,00000105,00000001,00000173,00000011,00000005,00000000,00000021,00000000,00000000,00000000,00000285,00000000,00000043,00000000,00000073,00000148,00000058,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00004973,00000254,00000113,00000084,00000000,00004005,00001986,00000002,00000013,00000246,00000000,00000165,00000032,00000040,00000000,00000029,00000000,00000000,00000000,00000723,00000000,00000090,00000000,00000215,00000191,00000092,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00005666,00000331,00000058,00000071,00000004,00004678,00001864,00000001,00000041,00000226,00000000,00000137,00000039,00000025,00000000,00000033,00000000,00000000,00000000,00000892,00000000,00000104,00000000,00000213,00000172,00000123,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00006321,00000400,00000070,00000074,00000000,00005103,00002096,00000004,00000006,00000224,00000005,00000198,00000036,00000044,00000000,00000036,00000000,00000000,00000000,00000905,00000000,00000085,00000000,00000208,00000131,00000094,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00008887,00000601,00000093,00000221,00000001,00006924,00003725,00000015,00000037,00000345,00000000,00000274,00000052,00000070,00000000,00000065,00000000,00000000,00000000,00001122,00000000,00000135,00000000,00000288,00000215,00000134,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00009601,00000578,00000135,00000202,00000002,00008699,00006436,00000005,00000050,00000271,00000000,00000800,00000069,00000168,00000000,00000109,00000000,00000000,00000000,00001059,00000000,00000169,00000000,00000396,00000328,00000183,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00008756,00000533,00000147,00000208,00000009,00008859,00006418,00000004,00000030,00000283,00000000,00000679,00000042,00000136,00000000,00000142,00000000,00000000,00000000,00001145,00000000,00000157,00000000,00000287,00000266,00000180,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00003964,00000302,00000071,00000100,00000000,00003290,00001826,00000011,00000019,00000244,00000001,00000227,00000038,00000011,00000000,00000030,00000000,00000000,00000000,00000620,00000000,00000061,00000000,00000239,00000148,00000082,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00005037,00000381,00000071,00000080,00000000,00003964,00002188,00000004,00000019,00000251,00000000,00000226,00000030,00000047,00000000,00000040,00000000,00000000,00000000,00000809,00000000,00000139,00000000,00000293,00000146,00000104,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00005717,00000366,00000082,00000083,00000000,00004233,00002151,00000008,00000020,00000251,00000000,00000256,00000039,00000055,00000000,00000044,00000000,00000000,00000000,00000834,00000000,00000116,00000000,00000235,00000208,00000082,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00009983,00000720,00000147,00000203,00000001,00011669,00005365,00000011,00000014,00000290,00000007,00000573,00000053,00000072,00000000,00000070,00000000,00000000,00000000,00001637,00000002,00000299,00000000,00000416,00000740,00000409,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00005114,00000446,00000069,00000123,00000004,00004239,00002212,00000003,00000030,00000249,00000000,00000337,00000045,00000035,00000000,00000014,00000000,00000000,00000000,00000639,00000000,00000130,00000000,00000145,00000140,00000073,                                                                                                    
R445,138TH STREET-3RD AVE          ,00012526,00000792,00000152,00000221,00000000,00013286,00006446,00000025,00000044,00000445,00000015,00000822,00000127,00000156,00000000,00000071,00000001,00000000,00000000,00001746,00000000,00000270,00000000,00000601,00000631,00000297,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00009942,00000680,00000115,00000129,00000001,00010334,00003722,00000007,00000035,00000400,00000001,00000372,00000044,00000062,00000000,00000042,00000000,00000000,00000000,00001305,00000000,00000155,00000000,00000468,00000451,00000224,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00005735,00000341,00000062,00000103,00000000,00005684,00002525,00000008,00000016,00000189,00000000,00000212,00000030,00000028,00000000,00000036,00000000,00000000,00000000,00000786,00000000,00000120,00000000,00000291,00000234,00000132,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00001673,00000082,00000031,00000024,00000000,00001348,00000683,00000000,00000005,00000054,00000000,00000163,00000013,00000016,00000000,00000020,00000000,00000000,00000000,00000176,00000000,00000014,00000000,00000040,00000052,00000032,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00007995,00000446,00000111,00000126,00000000,00008402,00004077,00000010,00000013,00000219,00000000,00000483,00000033,00000068,00000000,00000022,00000000,00000000,00000000,00001199,00000000,00000133,00000000,00000357,00000395,00000203,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00002254,00000157,00000013,00000034,00000001,00002230,00000988,00000002,00000010,00000050,00000000,00000108,00000009,00000012,00000000,00000019,00000000,00000000,00000000,00000409,00000000,00000029,00000000,00000101,00000129,00000063,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00012240,00000977,00000175,00000325,00000013,00006706,00009442,00000026,00000088,00000384,00000019,00001971,00000222,00000241,00000000,00000100,00000000,00000000,00000000,00000893,00000000,00000101,00000000,00000181,00000163,00000084,                                                                                                    
R452,72ND STREET & BROADWAY        ,00067554,00011886,00000726,00002375,00000042,00035502,00060879,00000183,00000789,00001562,00000126,00007380,00002887,00002217,00000000,00001289,00000000,00000000,00000000,00002868,00000000,00000223,00000000,00000529,00000587,00000533,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00025926,00001478,00000161,00000536,00000012,00014332,00026598,00000044,00000277,00000214,00000010,00003295,00000853,00000744,00000000,00000584,00000000,00000000,00000000,00000652,00000000,00000068,00000000,00000251,00000196,00000229,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001487,00000099,00000025,00000028,00000000,00001176,00000792,00000008,00000003,00000025,00000000,00000047,00000021,00000015,00000000,00000008,00000000,00000000,00000000,00000210,00000000,00000020,00000000,00000031,00000017,00000010,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00004845,00000367,00000061,00000103,00000000,00002703,00005390,00000029,00000048,00000054,00000016,00000727,00000211,00000205,00000000,00000129,00000000,00000000,00000000,00000176,00000000,00000037,00000000,00000048,00000051,00000047,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00029367,00001398,00000237,00000563,00000017,00020660,00022315,00000034,00000240,00000673,00000002,00002511,00000629,00000452,00000000,00000790,00000000,00000000,00000000,00001346,00000000,00000169,00000000,00000779,00000430,00000325,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00047002,00002195,00000199,00000393,00000052,00026020,00040797,00000086,00000441,00000341,00000070,00004897,00001531,00001204,00000000,00001197,00000000,00000000,00000000,00002252,00000000,00000288,00000000,00000473,00000370,00000374,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00034111,00001608,00000128,00000416,00000017,00016378,00026049,00000150,00000305,00000353,00000026,00003025,00001079,00000924,00000000,00000864,00000000,00000000,00000000,00001956,00000000,00000167,00000000,00000212,00000148,00000265,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00038652,00005118,00000274,00002678,00000042,00018551,00031059,00000153,00000320,00000796,00000166,00002459,00001085,00000666,00000000,00001109,00000000,00000000,00000000,00001960,00000000,00000141,00000000,00000410,00000193,00001009,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00002980,00001651,00000248,00000535,00000001,00001522,00001425,00000004,00000012,00000629,00000000,00000111,00000045,00000019,00000000,00000035,00000000,00000000,00000000,00000060,00000000,00000006,00000000,00000064,00000038,00000060,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00005331,00000436,00000051,00000129,00000000,00005610,00005460,00000005,00000027,00000034,00000004,00000506,00000109,00000135,00000000,00000373,00000000,00000000,00000000,00000215,00000000,00000015,00000000,00000008,00000009,00000022,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00006815,00000686,00000046,00000131,00000000,00005465,00005163,00000012,00000040,00000052,00000005,00000502,00000148,00000175,00000000,00000412,00000000,00000000,00000000,00000327,00000000,00000015,00000000,00000023,00000013,00000015,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00014680,00000212,00000000,00000000,00000001,00000000,00000000,00000000,00000120,00000000,00000000,00000000,00000346,00000000,00000000,00012955,00007278,00003240,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00029520,00000309,00000000,00000000,00000045,00000000,00000000,00000000,00000205,00000000,00000000,00000000,00000855,00000000,00000000,00040245,00024180,00010253,00000690,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00112462,00000000,00000000,00000000,00000025,00000000,00000000,00000000,00000846,00000000,00000000,00000000,00000000,00000000,00002014,00001501,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00066801,00000000,00000000,00000000,00000033,00000000,00000000,00000000,00000533,00000000,00000000,00000000,00000000,00000000,00002574,00001060,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00018784,00000000,00000000,00000000,00000006,00000000,00000000,00000000,00000162,00000000,00000000,00000000,00000000,00000000,00000254,00000315,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00029459,00000000,00000000,00000000,00000008,00000000,00000000,00000000,00000228,00000000,00000000,00000000,00000000,00000000,00000573,00000490,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00014882,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000107,00000000,00000000,00000000,00000000,00000000,00000627,00000140,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00020783,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000132,00000000,00000000,00000000,00000000,00000000,00000548,00000325,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00028018,00000000,00000000,00000000,00000020,00000000,00000000,00000000,00000300,00000000,00000000,00000000,00000000,00000000,00000926,00000530,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R547,PA-PATH 9TH STREET            ,00012116,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000069,00000000,00000000,00000000,00000000,00000000,00000197,00000235,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R548,PA-PATH CHRISTOPHER ST        ,00012546,00000000,00000000,00000000,00000003,00000000,00000000,00000000,00000113,00000000,00000000,00000000,00000000,00000000,00000112,00000213,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R549,PA-PATH NEWARK                ,00060447,00000000,00000000,00000000,00000007,00000000,00000000,00000000,00000264,00000000,00000000,00000000,00000000,00000000,00002697,00000544,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R550,PA-PATH HOBOKEN               ,00060167,00000000,00000000,00000000,00000019,00000000,00000000,00000000,00000452,00000000,00000000,00000000,00000000,00000000,00000827,00000612,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
