     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/07/2019-12/13/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R375,NEW LOTS AV-VAN SINDEREN AV   ,00006860,00000438,00000166,00000134,00000003,00006754,00003111,00000001,00000018,00000266,00000000,00000525,00000032,00000087,00000000,00000045,00000000,00000000,00000000,00002114,00000000,00000138,00000000,00000204,00000166,00000075,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00007936,00000494,00000076,00000092,00000000,00005103,00002682,00000013,00000029,00000245,00000000,00000416,00000065,00000062,00000000,00000045,00000000,00000000,00000000,00001476,00000000,00000167,00000000,00000292,00000219,00000060,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00016602,00001398,00000162,00000374,00000002,00013919,00009540,00000010,00000059,00000782,00000009,00002048,00000225,00000269,00000000,00000309,00000000,00000000,00000000,00002728,00000002,00000236,00000000,00000556,00000493,00000273,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00022975,00000829,00000196,00000379,00000001,00021442,00019043,00000014,00000114,00000530,00000012,00002575,00000266,00000432,00000000,00000502,00000000,00000000,00000000,00002618,00000000,00000307,00000000,00000401,00000377,00000268,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00010297,00000358,00000072,00000138,00000010,00009774,00008480,00000002,00000037,00000329,00000000,00001017,00000118,00000228,00000000,00000271,00000000,00000000,00000000,00001849,00000000,00000101,00000000,00000122,00000129,00000077,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00013974,00000647,00000154,00000296,00000004,00012569,00009800,00000002,00000049,00000323,00000000,00001179,00000128,00000222,00000000,00000295,00000000,00000000,00000000,00002212,00000000,00000141,00000000,00000288,00000245,00000163,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00012143,00000498,00000112,00000147,00000000,00012862,00009227,00000012,00000032,00000414,00000001,00000966,00000120,00000216,00000000,00000276,00000000,00000000,00000000,00001684,00000000,00000172,00000000,00000227,00000269,00000123,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00011462,00000685,00000082,00000135,00000001,00005463,00004133,00000007,00000059,00000465,00000001,00000483,00000111,00000062,00000000,00000085,00000000,00000000,00000000,00003004,00000000,00000292,00000000,00000351,00000205,00000186,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00009123,00000452,00000034,00000110,00000000,00003670,00004180,00000014,00000087,00000152,00000000,00000308,00000106,00000126,00000000,00000062,00000000,00000000,00000000,00002430,00000000,00000211,00000000,00000196,00000104,00000203,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00006493,00000338,00000027,00000104,00000000,00002407,00002806,00000003,00000114,00000098,00000000,00000270,00000121,00000058,00000000,00000037,00000000,00000000,00000000,00001066,00000000,00000122,00000000,00000149,00000038,00000068,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00012034,00000528,00000163,00000296,00000000,00008975,00006748,00000011,00000147,00000273,00000000,00000592,00000109,00000146,00000000,00000093,00000000,00000000,00000000,00003179,00000000,00000379,00000000,00000221,00000256,00000174,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00010277,00000726,00000181,00000242,00000000,00011520,00004958,00000010,00000029,00000523,00000001,00000645,00000056,00000098,00000000,00000047,00000000,00000000,00000000,00004476,00000000,00000510,00000000,00000418,00000738,00000359,                                                                                                    
R387,EAST TREMONT AVENUE-178 ST    ,00010164,00000704,00000185,00000224,00000001,00011683,00004884,00000014,00000020,00000571,00000001,00000587,00000051,00000056,00000000,00000053,00000000,00000000,00000000,00003572,00000000,00000495,00000000,00000510,00000698,00000321,                                                                                                    
R388,EAST 180TH ST-MORRIS PARK     ,00014305,00000708,00000160,00000339,00000000,00013407,00006314,00000042,00000056,00000424,00000001,00000776,00000147,00000083,00000000,00000078,00000000,00000000,00000000,00003264,00000000,00000389,00000000,00000420,00000407,00000234,                                                                                                    
R389,BRONX PARK EAST               ,00005037,00000257,00000042,00000115,00000000,00003699,00002387,00000006,00000027,00000113,00000000,00000244,00000080,00000050,00000000,00000031,00000000,00000000,00000000,00001748,00000000,00000160,00000000,00000100,00000174,00000102,                                                                                                    
R390,8TH AVENUE-62ND STREET        ,00024735,00004645,00000127,00002567,00000011,00004707,00026105,00000039,00000102,00001172,00000016,00000553,00000229,00000238,00000000,00000110,00000000,00000000,00000000,00004976,00000000,00000346,00000000,00000699,00000118,00001188,                                                                                                    
R391,FORT HAMILTON PARKWAY-62ND    ,00013144,00001157,00000068,00000506,00000000,00003743,00011828,00000011,00000109,00000369,00000000,00000586,00000209,00000126,00000000,00000099,00000000,00000000,00000000,00004341,00000000,00000197,00000000,00000359,00000053,00000520,                                                                                                    
R392,18TH AVENUE-62ND STREET       ,00008875,00001173,00000064,00000601,00000000,00003900,00008798,00000009,00000072,00000281,00000001,00000284,00000146,00000073,00000000,00000034,00000000,00000000,00000000,00001752,00000000,00000181,00000000,00000186,00000085,00000438,                                                                                                    
R393,20TH AVENUE-62ND STREET       ,00007183,00000821,00000074,00000406,00000000,00002391,00008272,00000001,00000078,00000143,00000000,00000263,00000175,00000081,00000000,00000046,00000000,00000000,00000000,00003381,00000000,00000114,00000000,00000171,00000039,00000299,                                                                                                    
R394,BAY PARKWAY-66TH STREET       ,00012189,00001797,00000100,00000871,00000001,00005188,00014546,00000008,00000156,00000405,00000000,00000523,00000231,00000121,00000000,00000040,00000000,00000000,00000000,00002605,00000000,00000174,00000000,00000309,00000113,00000527,                                                                                                    
R395,KINGS HIGHWAY-WEST 7TH ST     ,00007949,00001194,00000103,00000684,00000000,00003797,00010269,00000008,00000098,00000263,00000001,00000342,00000189,00000116,00000000,00000040,00000000,00000000,00000000,00001915,00000000,00000171,00000000,00000191,00000059,00000298,                                                                                                    
R396,AVENUE U-WEST 7TH STREET      ,00005188,00000714,00000074,00000554,00000000,00002568,00007745,00000015,00000060,00000188,00000000,00000243,00000111,00000090,00000000,00000020,00000000,00000000,00000000,00001448,00000000,00000112,00000000,00000106,00000048,00000330,                                                                                                    
R397,86TH STREET-AVENUE V          ,00003385,00000502,00000054,00000425,00000000,00002387,00004048,00000006,00000022,00000182,00000000,00000172,00000042,00000017,00000000,00000022,00000000,00000000,00000000,00000945,00000000,00000177,00000000,00000164,00000085,00000219,                                                                                                    
R398,NEW UTRECHT AVENUE-62ND ST    ,00009646,00000973,00000061,00000654,00000003,00005574,00008326,00000008,00000092,00000215,00000005,00000222,00000199,00000114,00000000,00000042,00000000,00000000,00000000,00003256,00000000,00000133,00000000,00000276,00000098,00000303,                                                                                                    
R399,25TH AVENUE-86TH STREET       ,00008595,00001003,00000069,00000637,00000000,00003599,00009714,00000011,00000117,00000227,00000001,00000404,00000122,00000070,00000000,00000038,00000000,00000000,00000000,00003893,00000000,00000187,00000000,00000187,00000061,00000430,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00005548,00000665,00000085,00000393,00000001,00002352,00004739,00000007,00000052,00000192,00000000,00000209,00000107,00000024,00000000,00000037,00000000,00000000,00000000,00002279,00000000,00000103,00000000,00000136,00000067,00000192,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00010089,00000274,00000025,00000071,00000000,00008550,00008381,00000005,00000035,00000150,00000001,00001071,00000154,00000214,00000000,00000200,00000000,00000000,00000000,00001293,00000000,00000092,00000000,00000100,00000089,00000069,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00007858,00000271,00000040,00000094,00000001,00006026,00005453,00000001,00000046,00000160,00000000,00000567,00000086,00000110,00000000,00000078,00000000,00000000,00000000,00001102,00000000,00000108,00000000,00000081,00000079,00000067,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00010113,00000502,00000063,00000202,00000006,00006019,00007056,00000001,00000097,00000195,00000000,00000645,00000152,00000131,00000000,00000096,00000000,00000000,00000000,00001472,00000000,00000087,00000000,00000123,00000061,00000090,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00013958,00000780,00000104,00000279,00000002,00008071,00008828,00000021,00000105,00000336,00000009,00000819,00000258,00000175,00000000,00000110,00000000,00000000,00000000,00001835,00000000,00000214,00000000,00000189,00000134,00000179,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00009424,00000501,00000097,00000105,00000002,00009286,00003954,00000008,00000016,00000313,00000000,00000513,00000072,00000081,00000000,00000052,00000000,00000000,00000000,00004695,00000000,00000408,00000000,00000529,00000466,00000312,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00012031,00000838,00000207,00000243,00000002,00012305,00005270,00000039,00000045,00000550,00000000,00000582,00000122,00000214,00000000,00000048,00000000,00000000,00000000,00005336,00000000,00000456,00000000,00000476,00000503,00000307,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005446,00000274,00000072,00000078,00000001,00005752,00002338,00000009,00000021,00000186,00000000,00000247,00000036,00000041,00000000,00000022,00000000,00000000,00000000,00002357,00000000,00000154,00000000,00000232,00000282,00000172,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00012229,00001059,00000281,00000297,00000000,00015674,00005985,00000015,00000042,00000703,00000002,00000645,00000208,00000074,00000000,00000056,00000000,00000002,00000000,00003989,00000000,00000605,00000000,00000450,00000708,00000427,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00008618,00000460,00000101,00000146,00000002,00007643,00003577,00000012,00000029,00000295,00000001,00000388,00000057,00000062,00000000,00000050,00000000,00000000,00000000,00003039,00000000,00000314,00000000,00000358,00000346,00000208,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003199,00000292,00000068,00000069,00000000,00002496,00002571,00000001,00000022,00000142,00000000,00000374,00000086,00000109,00000000,00000061,00000000,00000000,00000000,00000811,00000000,00000039,00000000,00000080,00000055,00000033,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002127,00000280,00000049,00000060,00000000,00001487,00001370,00000007,00000041,00000062,00000000,00000234,00000020,00000025,00000000,00000028,00000000,00000000,00000000,00002886,00000000,00000087,00000000,00000063,00000035,00000019,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00010638,00000431,00000045,00000078,00000000,00008995,00006870,00000002,00000053,00000238,00000000,00000783,00000104,00000110,00000000,00000139,00000000,00000000,00000000,00001892,00000000,00000138,00000000,00000143,00000108,00000082,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00004552,00000334,00000029,00000064,00000000,00002954,00002013,00000010,00000050,00000090,00000001,00000144,00000141,00000047,00000000,00002085,00000000,00000000,00000000,00000141,00000000,00000024,00000000,00000055,00000038,00000036,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001029,00000049,00000010,00000004,00000000,00000142,00000153,00000001,00000032,00000009,00000000,00000038,00000040,00000002,00000000,00000026,00000000,00000000,00000000,00000090,00000000,00000007,00000000,00000003,00000003,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001792,00000180,00000027,00000039,00000000,00000834,00000555,00000002,00000007,00000081,00000000,00000090,00000015,00000016,00000000,00000033,00000000,00000000,00000000,00000358,00000000,00000047,00000000,00000048,00000027,00000008,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000942,00000050,00000003,00000006,00000000,00000429,00000360,00000000,00000011,00000018,00000000,00000032,00000015,00000013,00000000,00000021,00000000,00000000,00000000,00000514,00000000,00000027,00000000,00000028,00000017,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000466,00000064,00000000,00000002,00000000,00000172,00000137,00000001,00000002,00000010,00000000,00000017,00000000,00000006,00000000,00000008,00000000,00000000,00000000,00000262,00000000,00000000,00000000,00000008,00000001,00000005,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001393,00000149,00000046,00000053,00000000,00000704,00000378,00000002,00000009,00000142,00000000,00000063,00000020,00000008,00000000,00000024,00000000,00000000,00000000,00000140,00000000,00000010,00000000,00000015,00000017,00000013,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00009525,00000865,00000063,00000143,00000004,00004713,00005622,00000003,00000071,00000267,00000000,00000427,00000180,00000128,00000000,00000060,00000000,00000000,00000000,00002731,00000000,00000167,00000000,00000267,00000083,00000134,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00004182,00000489,00000046,00000198,00000000,00002457,00001971,00000003,00000071,00000161,00000000,00000097,00000137,00000034,00000000,00000016,00000000,00000000,00000000,00002261,00000000,00000026,00000000,00000132,00000072,00000056,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00001164,00000103,00000025,00000081,00000000,00001547,00002077,00000004,00000009,00000046,00000000,00000070,00000020,00000014,00000000,00000003,00000000,00000000,00000000,00000513,00000000,00000033,00000000,00000030,00000040,00000071,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00006906,00000592,00000044,00000208,00000002,00003499,00004429,00000001,00000098,00000147,00000000,00000203,00000194,00000065,00000000,00000039,00000000,00000000,00000000,00001277,00000000,00000100,00000000,00000155,00000070,00000104,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00006606,00000645,00000029,00000150,00000000,00002590,00003753,00000000,00000124,00000181,00000001,00000240,00000161,00000098,00000000,00000037,00000000,00000000,00000000,00000925,00000000,00000097,00000000,00000131,00000022,00000149,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00004201,00000360,00000051,00000125,00000000,00002042,00002512,00000003,00000035,00000110,00000000,00000100,00000155,00000023,00000000,00000020,00000000,00000000,00000000,00000997,00000000,00000041,00000000,00000039,00000041,00000074,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003462,00000751,00000036,00000130,00000004,00001069,00001666,00000005,00000035,00000164,00000000,00000107,00000099,00000048,00000000,00000029,00000000,00000000,00000000,00001283,00000000,00000029,00000000,00000054,00000029,00000037,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005318,00000280,00000023,00000045,00000000,00001944,00001876,00000013,00000073,00000135,00000004,00000243,00000148,00000042,00000000,00000019,00000000,00000000,00000000,00001261,00000000,00000078,00000000,00000064,00000046,00000030,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009470,00000564,00000067,00000095,00000002,00004238,00003725,00000057,00000108,00000220,00000001,00000528,00000193,00000107,00000000,00000031,00000000,00000000,00000000,00001487,00000000,00000142,00000000,00000193,00000099,00000087,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008491,00000634,00000225,00000352,00000002,00008892,00006931,00000223,00000068,00000341,00000001,00001094,00000204,00000064,00000000,00000039,00000000,00000000,00000000,00001833,00000000,00000237,00000000,00000114,00000304,00000131,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007036,00000390,00000024,00000074,00000002,00002527,00002792,00000027,00000132,00000183,00000001,00000606,00000168,00000055,00000000,00000013,00000000,00000000,00000000,00002181,00000000,00000138,00000000,00000171,00000088,00000078,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00008900,00000370,00000110,00000073,00000005,00005313,00003163,00000031,00000063,00000231,00000001,00000436,00000082,00000083,00000000,00000046,00000000,00000000,00000000,00001861,00000000,00000150,00000000,00000154,00000142,00000077,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00005613,00000266,00000055,00000096,00000001,00006415,00004083,00000004,00000013,00000229,00000000,00000342,00000038,00000066,00000000,00000122,00000000,00000000,00000000,00001114,00000000,00000074,00000000,00000126,00000201,00000087,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002185,00000152,00000072,00000075,00000000,00002978,00001189,00000000,00000006,00000084,00000001,00000132,00000010,00000005,00000000,00000018,00000000,00000000,00000000,00000704,00000000,00000039,00000000,00000068,00000088,00000066,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00004614,00000249,00000060,00000080,00000000,00003730,00001543,00000001,00000018,00000215,00000001,00000136,00000033,00000031,00000000,00000037,00000000,00000000,00000000,00001844,00000000,00000080,00000000,00000160,00000128,00000067,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00005248,00000277,00000038,00000063,00000005,00004208,00001662,00000005,00000028,00000246,00000005,00000115,00000031,00000034,00000000,00000053,00000000,00000000,00000000,00002232,00000000,00000143,00000000,00000147,00000137,00000066,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00005720,00000393,00000066,00000054,00000000,00004572,00001826,00000009,00000011,00000147,00000005,00000215,00000046,00000041,00000000,00000047,00000000,00000000,00000000,00002173,00000000,00000123,00000000,00000153,00000088,00000053,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00007780,00000509,00000091,00000158,00000000,00005929,00003141,00000004,00000020,00000269,00000000,00000216,00000045,00000048,00000000,00000050,00000000,00000000,00000000,00002795,00000000,00000236,00000000,00000263,00000215,00000108,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010974,00000647,00000139,00000220,00000002,00010745,00006627,00000002,00000050,00000353,00000000,00000886,00000086,00000176,00000000,00000201,00000000,00000000,00000000,00002556,00000000,00000268,00000000,00000333,00000347,00000174,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010369,00000588,00000184,00000230,00000001,00010340,00006863,00000001,00000032,00000321,00000005,00000805,00000071,00000162,00000000,00000148,00000000,00000000,00000000,00003273,00000000,00000191,00000000,00000277,00000278,00000168,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00005004,00000319,00000081,00000136,00000000,00004084,00002265,00000013,00000016,00000267,00000000,00000377,00000045,00000026,00000000,00000051,00000000,00000000,00000000,00002251,00000000,00000089,00000000,00000214,00000192,00000065,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006178,00000486,00000087,00000108,00000000,00004802,00002498,00000001,00000025,00000259,00000000,00000271,00000039,00000065,00000000,00000040,00000000,00000000,00000000,00002293,00000000,00000204,00000000,00000254,00000187,00000078,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00006725,00000366,00000077,00000102,00000000,00004940,00002608,00000000,00000032,00000242,00000000,00000272,00000038,00000051,00000000,00000044,00000000,00000000,00000000,00002459,00000000,00000152,00000000,00000215,00000180,00000100,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00010463,00000721,00000166,00000219,00000011,00012818,00006000,00000010,00000029,00000283,00000003,00000678,00000074,00000083,00000000,00000078,00000000,00000000,00000000,00004831,00000000,00000374,00000000,00000371,00000678,00000413,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00005860,00000456,00000075,00000116,00000000,00005054,00002509,00000011,00000044,00000354,00000001,00000342,00000055,00000034,00000000,00000033,00000000,00000000,00000000,00001723,00000000,00000171,00000000,00000103,00000165,00000080,                                                                                                    
R445,138TH STREET-3RD AVE          ,00015215,00000890,00000182,00000223,00000003,00016320,00007570,00000032,00000050,00000566,00000021,00001023,00000185,00000229,00000000,00000105,00000001,00000000,00000000,00004011,00000000,00000335,00000000,00000542,00000657,00000308,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00011680,00000796,00000133,00000142,00000004,00012129,00004499,00000013,00000043,00000434,00000006,00000492,00000071,00000062,00000000,00000062,00000000,00000000,00000000,00003480,00000000,00000237,00000000,00000451,00000393,00000283,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00006533,00000399,00000087,00000104,00000001,00006695,00002683,00000002,00000018,00000195,00000000,00000269,00000045,00000033,00000000,00000020,00000000,00000000,00000000,00001653,00000000,00000172,00000000,00000242,00000255,00000115,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002319,00000108,00000026,00000027,00000000,00001885,00001145,00000002,00000005,00000048,00000000,00000221,00000018,00000002,00000000,00000021,00000000,00000000,00000000,00000980,00000000,00000032,00000000,00000056,00000069,00000040,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008889,00000500,00000112,00000155,00000004,00009621,00004249,00000008,00000013,00000217,00000000,00000495,00000050,00000119,00000000,00000061,00000000,00000000,00000000,00003410,00000000,00000204,00000000,00000287,00000351,00000209,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00004901,00000307,00000060,00000041,00000001,00004829,00002112,00000010,00000025,00000155,00000000,00000226,00000019,00000036,00000000,00000027,00000000,00000000,00000000,00001410,00000000,00000101,00000000,00000132,00000147,00000095,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00015108,00001161,00000207,00000378,00000028,00008803,00010304,00000034,00000085,00000400,00000019,00002523,00000315,00000346,00000000,00000158,00000000,00000000,00000000,00002723,00000000,00000164,00000000,00000154,00000165,00000121,                                                                                                    
R452,72ND STREET & BROADWAY        ,00095221,00014327,00000918,00002475,00000072,00046683,00062420,00000232,00001202,00001895,00000167,00008410,00004355,00002705,00000000,00001671,00000000,00000000,00000000,00007576,00000000,00000359,00000000,00000541,00000554,00000529,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00033713,00001777,00000210,00000476,00000013,00017921,00025324,00000065,00000447,00000245,00000019,00003724,00001174,00000834,00000000,00000790,00000000,00000000,00000000,00001388,00000000,00000118,00000000,00000257,00000209,00000183,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001653,00000138,00000022,00000028,00000000,00001274,00000833,00000005,00000019,00000034,00000000,00000060,00000022,00000015,00000000,00000010,00000000,00000000,00000000,00000479,00000000,00000047,00000000,00000032,00000010,00000016,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00006016,00000451,00000056,00000090,00000006,00003667,00005283,00000045,00000060,00000044,00000016,00000958,00000217,00000225,00000000,00000144,00000000,00000000,00000000,00000346,00000000,00000056,00000000,00000044,00000064,00000034,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00028602,00001268,00000191,00000416,00000008,00019901,00018715,00000020,00000253,00000549,00000005,00002612,00000709,00000438,00000000,00000746,00000000,00000000,00000000,00002486,00000000,00000221,00000000,00000464,00000330,00000228,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00059941,00002765,00000196,00000492,00000058,00033334,00039922,00000113,00000648,00000426,00000083,00005644,00001935,00001323,00000000,00001327,00000000,00000000,00000000,00002030,00000000,00000446,00000000,00000441,00000336,00000319,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00044892,00002121,00000153,00000615,00000018,00020741,00026057,00000216,00000384,00000437,00000046,00003198,00001348,00000999,00000000,00001114,00000000,00000000,00000000,00001367,00000000,00000201,00000000,00000215,00000126,00000244,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00050018,00006092,00000301,00002746,00000089,00023490,00030785,00000196,00000398,00001065,00000183,00002653,00001165,00000810,00000000,00001425,00000000,00000000,00000000,00002048,00000000,00000189,00000000,00000327,00000199,00000847,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00002728,00001626,00000213,00000574,00000000,00001348,00001361,00000001,00000013,00000684,00000000,00000096,00000043,00000019,00000000,00000027,00000000,00000000,00000000,00000108,00000000,00000013,00000000,00000055,00000023,00000055,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00003939,00000450,00000061,00000128,00000000,00004686,00004622,00000003,00000023,00000018,00000005,00000459,00000139,00000138,00000000,00000205,00000000,00000000,00000000,00000286,00000000,00000006,00000000,00000006,00000007,00000011,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00005409,00000712,00000070,00000128,00000000,00004779,00004519,00000012,00000050,00000030,00000005,00000535,00000164,00000161,00000000,00000271,00000000,00000000,00000000,00000407,00000000,00000005,00000000,00000014,00000003,00000011,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00013438,00000243,00000000,00000000,00000004,00000000,00000000,00000000,00000073,00000000,00000000,00000000,00000271,00000000,00000000,00013150,00007726,00002897,00000024,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00039810,00000390,00000000,00000000,00000050,00000000,00000000,00000000,00000232,00000000,00000000,00000000,00000943,00000000,00000000,00054104,00027701,00010978,00000836,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00131246,00000000,00000000,00000000,00000041,00000000,00000000,00000000,00001098,00000000,00000000,00000000,00000000,00000000,00002924,00001840,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00083259,00000000,00000000,00000000,00000065,00000000,00000000,00000000,00000601,00000000,00000000,00000000,00000000,00000000,00004068,00001373,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00024013,00000000,00000000,00000000,00000007,00000000,00000000,00000000,00000213,00000000,00000000,00000000,00000000,00000000,00000509,00000378,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00036719,00000000,00000000,00000000,00000016,00000000,00000000,00000000,00000307,00000000,00000000,00000000,00000000,00000000,00001012,00000673,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00016910,00000000,00000000,00000000,00000006,00000000,00000000,00000000,00000134,00000000,00000000,00000000,00000000,00000000,00000833,00000133,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00024768,00000000,00000000,00000000,00000004,00000000,00000000,00000000,00000191,00000000,00000000,00000000,00000000,00000000,00000689,00000431,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00035079,00000000,00000000,00000000,00000030,00000000,00000000,00000000,00000350,00000000,00000000,00000000,00000000,00000000,00001745,00000628,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R547,PA-PATH 9TH STREET            ,00013332,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000085,00000000,00000000,00000000,00000000,00000000,00000274,00000227,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R548,PA-PATH CHRISTOPHER ST        ,00014224,00000000,00000000,00000000,00000003,00000000,00000000,00000000,00000139,00000000,00000000,00000000,00000000,00000000,00000193,00000234,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R549,PA-PATH NEWARK                ,00066581,00000000,00000000,00000000,00000014,00000000,00000000,00000000,00000345,00000000,00000000,00000000,00000000,00000000,00004087,00000612,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R550,PA-PATH HOBOKEN               ,00074500,00000000,00000000,00000000,00000028,00000000,00000000,00000000,00000616,00000000,00000000,00000000,00000000,00000000,00001433,00000798,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
