     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,12/15/2018-12/21/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R398,NEW UTRECHT AVENUE-62ND ST    ,00009142,00000803,00000030,00000520,00000003,00004874,00009110,00000000,00000000,00000000,00000023,00000065,00000147,00000002,00000336,00000121,00000089,00000000,00000025,00000000,00000000,00000000,00001674,00000000,00000115,00000000,                                                                                                    
R399,25TH AVENUE-86TH STREET       ,00007927,00000794,00000049,00000506,00000004,00002805,00008055,00000000,00000000,00000000,00000006,00000148,00000204,00000000,00000348,00000101,00000053,00000000,00000023,00000000,00000000,00000000,00003348,00000000,00000114,00000000,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00004437,00000465,00000038,00000266,00000001,00001774,00003998,00000000,00000000,00000000,00000003,00000082,00000126,00000000,00000215,00000067,00000040,00000000,00000014,00000000,00000000,00000000,00001692,00000000,00000066,00000000,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00006692,00000191,00000013,00000043,00000003,00004352,00004855,00000000,00000000,00000000,00000008,00000024,00000076,00000000,00000678,00000069,00000129,00000000,00000087,00000000,00000000,00000000,00000978,00000000,00000042,00000000,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00005126,00000184,00000023,00000065,00000000,00003351,00003158,00000000,00000000,00000000,00000000,00000016,00000139,00000000,00000306,00000033,00000070,00000000,00000054,00000000,00000000,00000000,00000772,00000000,00000041,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00007268,00000413,00000039,00000118,00000003,00003940,00004953,00000000,00000000,00000000,00000000,00000117,00000135,00000009,00000468,00000098,00000070,00000000,00000043,00000000,00000000,00000000,00001108,00000000,00000100,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00010474,00000629,00000055,00000152,00000001,00004883,00006586,00000000,00000000,00000000,00000013,00000123,00000264,00000000,00000682,00000160,00000149,00000000,00000059,00000000,00000000,00000000,00001485,00000000,00000133,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00010047,00000496,00000101,00000134,00000001,00009797,00003977,00000000,00000000,00000000,00000008,00000029,00000391,00000001,00000673,00000063,00000065,00000000,00000053,00000000,00000000,00000000,00003901,00000000,00000431,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00012194,00000689,00000129,00000227,00000002,00013429,00005338,00000000,00000000,00000000,00000014,00000047,00000566,00000002,00000638,00000192,00000127,00000000,00000049,00000000,00000002,00000000,00004181,00000000,00000418,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005804,00000314,00000072,00000086,00000000,00005844,00002384,00000000,00000000,00000000,00000005,00000008,00000212,00000000,00000278,00000014,00000045,00000000,00000024,00000000,00000000,00000000,00002047,00000000,00000191,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00012354,00000741,00000230,00000288,00000003,00016121,00006353,00000000,00000000,00000000,00000014,00000034,00000617,00000001,00000675,00000055,00000051,00000000,00000063,00000000,00000000,00000000,00003300,00000000,00000549,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00008848,00000416,00000106,00000144,00000006,00008328,00003606,00000000,00000000,00000000,00000003,00000034,00000267,00000000,00000441,00000038,00000094,00000000,00000039,00000000,00000000,00000000,00002604,00000000,00000297,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003272,00000307,00000056,00000075,00000000,00002402,00002419,00000000,00000000,00000000,00000006,00000035,00000159,00000000,00000390,00000044,00000050,00000000,00000030,00000000,00000000,00000000,00000730,00000000,00000027,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002037,00000203,00000037,00000050,00000000,00001628,00001313,00000000,00000000,00000000,00000002,00000022,00000105,00000000,00000225,00000025,00000025,00000000,00000019,00000000,00000000,00000000,00002304,00000000,00000038,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00007053,00000288,00000022,00000044,00000005,00004881,00003773,00000000,00000000,00000000,00000000,00000037,00000165,00000001,00000510,00000065,00000117,00000000,00000093,00000000,00000000,00000000,00001454,00000000,00000093,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005309,00000309,00000057,00000071,00000002,00003645,00002264,00000000,00000000,00000000,00000008,00000087,00000139,00000000,00000175,00000174,00000037,00000000,00002373,00000000,00000000,00000000,00000215,00000000,00000045,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001070,00000052,00000011,00000009,00000000,00000194,00000196,00000000,00000000,00000000,00000003,00000021,00000009,00000000,00000065,00000032,00000001,00000000,00000013,00000000,00000000,00000000,00000086,00000000,00000002,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001920,00000130,00000028,00000041,00000000,00000926,00000618,00000000,00000000,00000000,00000004,00000003,00000053,00000000,00000091,00000015,00000013,00000000,00000037,00000000,00000000,00000000,00000357,00000000,00000031,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000971,00000032,00000005,00000008,00000000,00000508,00000418,00000000,00000000,00000000,00000000,00000008,00000027,00000000,00000042,00000011,00000011,00000000,00000010,00000000,00000000,00000000,00000423,00000000,00000021,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000466,00000054,00000000,00000006,00000000,00000164,00000143,00000000,00000000,00000000,00000000,00000001,00000021,00000001,00000029,00000016,00000001,00000000,00000008,00000000,00000000,00000000,00000264,00000000,00000003,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001470,00000162,00000043,00000032,00000000,00000752,00000499,00000000,00000000,00000000,00000003,00000015,00000143,00000000,00000034,00000008,00000005,00000000,00000024,00000000,00000000,00000000,00000159,00000000,00000007,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00007585,00000661,00000019,00000161,00000001,00003704,00004246,00000000,00000000,00000000,00000002,00000090,00000187,00000000,00000348,00000134,00000108,00000000,00000032,00000000,00000000,00000000,00002210,00000000,00000089,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00003241,00000388,00000027,00000140,00000001,00001654,00001606,00000000,00000000,00000000,00000000,00000067,00000099,00000000,00000070,00000112,00000015,00000000,00000018,00000000,00000000,00000000,00001616,00000000,00000033,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000904,00000071,00000012,00000063,00000000,00000974,00001311,00000000,00000000,00000000,00000000,00000021,00000041,00000000,00000054,00000025,00000015,00000000,00000004,00000000,00000000,00000000,00000320,00000000,00000029,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00005366,00000417,00000036,00000104,00000005,00002324,00003394,00000000,00000000,00000000,00000001,00000106,00000099,00000001,00000204,00000134,00000078,00000000,00000017,00000000,00000000,00000000,00001035,00000000,00000076,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00004998,00000414,00000020,00000100,00000001,00001937,00002833,00000000,00000000,00000000,00000001,00000111,00000127,00000000,00000194,00000156,00000089,00000000,00000020,00000000,00000000,00000000,00000660,00000000,00000066,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00003567,00000329,00000032,00000109,00000000,00001654,00001909,00000000,00000000,00000000,00000000,00000051,00000113,00000000,00000134,00000091,00000014,00000000,00000011,00000000,00000000,00000000,00000990,00000000,00000045,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002906,00000558,00000014,00000100,00000004,00000825,00001402,00000000,00000000,00000000,00000005,00000044,00000157,00000001,00000095,00000089,00000046,00000000,00000007,00000000,00000000,00000000,00001421,00000000,00000033,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005668,00000303,00000016,00000048,00000000,00002043,00001936,00000000,00000000,00000000,00000019,00000111,00000127,00000001,00000294,00000114,00000050,00000000,00000019,00000000,00000000,00000000,00000959,00000000,00000039,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009580,00000488,00000027,00000107,00000005,00004248,00003920,00000000,00000000,00000000,00000073,00000125,00000319,00000003,00000584,00000209,00000071,00000000,00000022,00000000,00000000,00000000,00001257,00000000,00000121,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008298,00000568,00000172,00000318,00000004,00008690,00006747,00000000,00000000,00000000,00000244,00000101,00000345,00000003,00001346,00000225,00000076,00000000,00000029,00000000,00000000,00000000,00001726,00000000,00000235,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007323,00000370,00000039,00000070,00000002,00002896,00002864,00000000,00000000,00000000,00000028,00000142,00000160,00000003,00000637,00000147,00000045,00000000,00000024,00000000,00000000,00000000,00001868,00000000,00000101,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009908,00000348,00000075,00000102,00000007,00005820,00003346,00000000,00000000,00000000,00000021,00000125,00000236,00000004,00000521,00000080,00000064,00000000,00000024,00000000,00000000,00000000,00001660,00000000,00000161,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00005816,00000316,00000075,00000095,00000001,00006191,00003636,00000000,00000000,00000000,00000001,00000020,00000253,00000000,00000393,00000029,00000046,00000000,00000079,00000000,00000000,00000000,00000939,00000000,00000110,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002847,00000153,00000058,00000106,00000001,00004218,00001524,00000000,00000000,00000000,00000007,00000003,00000091,00000000,00000213,00000017,00000010,00000000,00000030,00000000,00000000,00000000,00000601,00000000,00000075,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00005785,00000269,00000061,00000104,00000000,00004950,00002150,00000000,00000000,00000000,00000006,00000026,00000255,00000000,00000178,00000029,00000027,00000000,00000047,00000000,00000000,00000000,00001508,00000000,00000119,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006584,00000283,00000028,00000060,00000008,00005823,00002124,00000000,00000000,00000000,00000006,00000039,00000242,00000000,00000249,00000021,00000030,00000000,00000044,00000000,00000000,00000000,00001940,00000000,00000096,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00007134,00000408,00000080,00000080,00000003,00005943,00002377,00000000,00000000,00000000,00000002,00000016,00000255,00000008,00000319,00000043,00000041,00000000,00000049,00000000,00000000,00000000,00001979,00000000,00000181,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00009920,00000604,00000093,00000184,00000001,00008234,00003903,00000000,00000000,00000000,00000000,00000033,00000350,00000002,00000319,00000038,00000076,00000000,00000048,00000000,00000000,00000000,00002535,00000000,00000169,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00011161,00000619,00000134,00000238,00000007,00010309,00006159,00000000,00000000,00000000,00000009,00000083,00000305,00000000,00000951,00000041,00000147,00000000,00000127,00000000,00000000,00000000,00002662,00000000,00000212,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010461,00000557,00000143,00000202,00000000,00010344,00006273,00000000,00000000,00000000,00000003,00000027,00000330,00000000,00000992,00000050,00000121,00000000,00000174,00000000,00000000,00000000,00003285,00000000,00000230,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004630,00000267,00000092,00000110,00000000,00004281,00002079,00000000,00000000,00000000,00000002,00000019,00000277,00000000,00000376,00000031,00000022,00000000,00000024,00000000,00000000,00000000,00001873,00000000,00000071,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006455,00000441,00000106,00000113,00000000,00005189,00002265,00000000,00000000,00000000,00000000,00000022,00000271,00000000,00000339,00000028,00000057,00000000,00000032,00000000,00000000,00000000,00002067,00000000,00000150,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00007042,00000328,00000099,00000077,00000005,00005354,00002659,00000000,00000000,00000000,00000000,00000024,00000234,00000002,00000341,00000038,00000066,00000000,00000042,00000000,00000000,00000000,00002247,00000000,00000121,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00017134,00000927,00000209,00000291,00000012,00020092,00009882,00000000,00000000,00000000,00000016,00000050,00000549,00000005,00001129,00000072,00000206,00000000,00000097,00000000,00000000,00000000,00005417,00000000,00000492,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006056,00000428,00000101,00000105,00000006,00005334,00002428,00000000,00000000,00000000,00000013,00000061,00000269,00000002,00000422,00000038,00000034,00000000,00000013,00000000,00000000,00000000,00001582,00000000,00000185,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00015392,00000830,00000131,00000255,00000003,00016470,00007357,00000000,00000000,00000000,00000032,00000065,00000491,00000015,00001039,00000090,00000129,00000000,00000087,00000000,00000000,00000000,00003396,00000000,00000338,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00013259,00000721,00000159,00000097,00000001,00013502,00004939,00000000,00000000,00000000,00000004,00000047,00000419,00000006,00000573,00000138,00000077,00000000,00000076,00000000,00000000,00000000,00002816,00000000,00000236,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007641,00000338,00000105,00000092,00000001,00007462,00002743,00000000,00000000,00000000,00000013,00000042,00000234,00000000,00000372,00000084,00000043,00000000,00000025,00000000,00000000,00000000,00001579,00000000,00000131,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002165,00000095,00000024,00000028,00000002,00001755,00000987,00000000,00000000,00000000,00000003,00000008,00000024,00000000,00000240,00000010,00000016,00000000,00000008,00000000,00000000,00000000,00000478,00000000,00000047,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008716,00000468,00000105,00000132,00000003,00010147,00004331,00000000,00000000,00000000,00000003,00000031,00000178,00000000,00000652,00000093,00000088,00000000,00000035,00000000,00000000,00000000,00002862,00000000,00000146,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006354,00000371,00000074,00000089,00000004,00006628,00002936,00000000,00000000,00000000,00000013,00000050,00000236,00000000,00000309,00000019,00000060,00000000,00000026,00000000,00000000,00000000,00001691,00000000,00000114,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00014215,00001118,00000201,00000351,00000032,00008969,00009699,00000000,00000000,00000000,00000019,00000095,00000487,00000028,00002420,00000261,00000296,00000000,00000144,00000000,00000000,00000000,00002502,00000000,00000204,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00099569,00013106,00000793,00002336,00000165,00044953,00063743,00000000,00000000,00000000,00000240,00001549,00001787,00000183,00008687,00004113,00002328,00000000,00001470,00000000,00000000,00000000,00006484,00000000,00000329,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00023336,00001309,00000126,00000387,00000011,00010480,00016763,00000000,00000000,00000000,00000034,00000415,00000163,00000011,00002714,00000836,00000648,00000000,00000494,00000000,00000000,00000000,00000913,00000000,00000071,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00003726,00000207,00000031,00000051,00000000,00002336,00002241,00000000,00000000,00000000,00000003,00000041,00000070,00000000,00000222,00000060,00000049,00000000,00000029,00000000,00000000,00000000,00000798,00000000,00000058,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00005828,00000392,00000049,00000109,00000008,00003464,00004764,00000000,00000000,00000000,00000030,00000090,00000049,00000024,00000938,00000193,00000157,00000000,00000124,00000000,00000000,00000000,00000267,00000000,00000049,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00031029,00001692,00000216,00000444,00000011,00017742,00016297,00000000,00000000,00000000,00000038,00000337,00000779,00000003,00002111,00000583,00000425,00000000,00000633,00000000,00000000,00000000,00002645,00000000,00000259,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00058189,00002223,00000211,00000427,00000071,00026843,00035703,00000000,00000000,00000000,00000091,00000826,00000322,00000075,00004857,00001659,00001080,00000000,00001124,00000000,00000000,00000000,00002156,00000000,00000472,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00043770,00001854,00000138,00000478,00000031,00018242,00025448,00000000,00000000,00000000,00000189,00000429,00000350,00000046,00003103,00001198,00000914,00000000,00000796,00000000,00000000,00000000,00001481,00000000,00000271,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00053931,00006063,00000328,00002625,00000092,00021197,00032889,00000000,00000000,00000000,00000216,00000571,00001228,00000236,00002727,00001408,00000710,00000000,00001268,00000002,00000000,00000000,00001886,00000000,00000234,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003136,00001970,00000217,00000800,00000000,00001812,00002105,00000000,00000000,00000000,00000004,00000028,00000785,00000000,00000160,00000035,00000030,00000000,00000051,00000000,00000000,00000000,00000089,00000000,00000031,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00002739,00000281,00000055,00000101,00000000,00002505,00003504,00000000,00000000,00000000,00000005,00000027,00000022,00000000,00000335,00000056,00000079,00000000,00000088,00000000,00000000,00000000,00000105,00000000,00000007,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00005786,00000707,00000064,00000131,00000000,00003625,00005024,00000000,00000000,00000000,00000015,00000031,00000053,00000002,00000518,00000138,00000177,00000000,00000195,00000000,00000000,00000000,00000353,00000000,00000014,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001829,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006959,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001502,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002507,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008706,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002323,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006487,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002924,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003617,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000892,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003644,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006050,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00009594,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003412,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000266,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001542,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000446,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007478,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001348,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001288,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002937,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000019,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003800,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000938,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000997,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001967,00000000,                                                                                                    
R521,MTABC - EASTCHESTER DEPOT     ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000018,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001357,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001483,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000112,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003347,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00020436,00000255,00000000,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000156,00000000,00000000,00000000,00000371,00000000,00000000,00017908,00008015,00001706,00000034,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00044435,00000350,00000000,00000000,00000089,00000000,00000000,00000000,00000000,00000000,00000000,00000398,00000000,00000000,00000000,00001140,00000000,00000000,00053920,00025060,00006056,00001097,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00133015,00000000,00000000,00000000,00000070,00000000,00000000,00000000,00000000,00000000,00000000,00001133,00000000,00000000,00000000,00000000,00000000,00002876,00001880,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00076496,00000000,00000000,00000000,00000127,00000000,00000000,00000000,00000000,00000000,00000000,00000783,00000000,00000000,00000000,00000000,00000000,00003877,00001107,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00019154,00000000,00000000,00000000,00000008,00000000,00000000,00000000,00000000,00000000,00000000,00000251,00000000,00000000,00000000,00000000,00000000,00000336,00000229,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
