     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/08/2019-06/14/2019,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,FF VALUE,FF 7-DAY,FF 30-DAY,                                                                     
R375,NEW LOTS AV-VAN SINDEREN AV   ,00007253,00000387,00000169,00000172,00000000,00007205,00003464,00000005,00000039,00000312,00000000,00000601,00000026,00000090,00000000,00000056,00000000,00000000,00000000,00001943,00000000,00000030,00000000,00000121,00000126,00000076,                                                                                                    
R376,EAST 105TH ST-FARRAGUT ROAD   ,00007712,00000457,00000061,00000096,00000001,00004890,00002919,00000016,00000051,00000227,00000000,00000466,00000059,00000057,00000000,00000036,00000000,00000000,00000000,00001279,00000000,00000052,00000000,00000102,00000109,00000036,                                                                                                    
R377,FLUSHING AVE-BROADWAY         ,00017955,00001428,00000211,00000320,00000007,00014762,00010060,00000047,00000048,00000945,00000005,00001996,00000290,00000279,00000000,00000317,00000000,00000000,00000000,00002224,00000000,00000049,00000000,00000238,00000285,00000223,                                                                                                    
R378,MYRTLE AVENUE-BROADWAY        ,00023407,00000780,00000154,00000362,00000001,00019352,00019725,00000017,00000143,00000713,00000017,00002362,00000233,00000487,00000000,00000417,00000000,00000000,00000000,00002200,00000002,00000058,00000000,00000174,00000246,00000171,                                                                                                    
R379,KOSCIUSZKO STREET-BROADWAY    ,00010593,00000446,00000057,00000158,00000008,00009564,00009396,00000013,00000050,00000287,00000000,00001021,00000148,00000158,00000000,00000255,00000000,00000000,00000000,00001437,00000000,00000020,00000000,00000098,00000066,00000049,                                                                                                    
R380,GATES AVENUE-BROADWAY         ,00014288,00000636,00000134,00000315,00000002,00011922,00010435,00000008,00000048,00000428,00000007,00001214,00000128,00000233,00000000,00000295,00000000,00000000,00000000,00002111,00000000,00000032,00000000,00000130,00000222,00000081,                                                                                                    
R381,HALSEY STREET-BROADWAY        ,00012528,00000550,00000109,00000116,00000000,00013245,00009967,00000011,00000015,00000341,00000001,00001130,00000119,00000272,00000000,00000240,00000000,00000000,00000000,00001522,00000000,00000042,00000000,00000115,00000171,00000060,                                                                                                    
R382,GRANT AVENUE-PITKIN AVENUE    ,00014575,00000910,00000136,00000157,00000000,00007658,00005469,00000012,00000116,00000615,00000000,00000632,00000119,00000094,00000000,00000129,00000000,00000000,00000000,00002897,00000000,00000053,00000000,00000205,00000175,00000161,                                                                                                    
R383,HUDSON STREET-78TH STREET     ,00011556,00000633,00000056,00000172,00000000,00004808,00005413,00000004,00000114,00000190,00000000,00000455,00000090,00000104,00000000,00000086,00000000,00000000,00000000,00001967,00000000,00000030,00000000,00000096,00000071,00000097,                                                                                                    
R384,BOYD STREET-88TH STREET       ,00007798,00000458,00000053,00000128,00000000,00003095,00003443,00000009,00000138,00000173,00000000,00000352,00000128,00000064,00000000,00000061,00000000,00000000,00000000,00000941,00000000,00000018,00000000,00000075,00000021,00000043,                                                                                                    
R385,ROCKAWAY BLVD-LIBERTY AVE     ,00013580,00000605,00000182,00000311,00000001,00010150,00008106,00000033,00000111,00000357,00000001,00000734,00000171,00000119,00000000,00000138,00000000,00000000,00000000,00002564,00000000,00000063,00000000,00000126,00000158,00000101,                                                                                                    
R386,174TH STREET-SOUTHERN BLVD    ,00011687,00000781,00000188,00000238,00000002,00012151,00005213,00000016,00000044,00000667,00000000,00000774,00000057,00000125,00000000,00000044,00000000,00000000,00000000,00003500,00000002,00000025,00000000,00000260,00000391,00000329,                                                                                                    
R387,EAST TREMONT AVENUE-178 ST    ,00012466,00000671,00000213,00000231,00000003,00012356,00005387,00000013,00000037,00000664,00000000,00000818,00000092,00000061,00000000,00000118,00000000,00000000,00000000,00003327,00000000,00000026,00000000,00000226,00000450,00000205,                                                                                                    
R388,EAST 180TH ST-MORRIS PARK     ,00013069,00000628,00000126,00000271,00000001,00012453,00006097,00000048,00000076,00000422,00000001,00000737,00000105,00000094,00000000,00000082,00000000,00000000,00000000,00002745,00000000,00000014,00000000,00000151,00000264,00000122,                                                                                                    
R389,BRONX PARK EAST               ,00005429,00000272,00000055,00000073,00000006,00003874,00002470,00000007,00000030,00000115,00000000,00000284,00000055,00000047,00000000,00000022,00000000,00000000,00000000,00001485,00000000,00000005,00000000,00000069,00000118,00000072,                                                                                                    
R390,8TH AVENUE-62ND STREET        ,00028517,00004424,00000140,00002600,00000008,00005215,00028698,00000049,00000155,00001138,00000007,00000695,00000256,00000257,00000000,00000123,00000000,00000000,00000000,00004208,00000000,00000155,00000000,00000293,00000029,00000569,                                                                                                    
R391,FORT HAMILTON PARKWAY-62ND    ,00007364,00000644,00000014,00000238,00000006,00001995,00006962,00000007,00000081,00000271,00000000,00000360,00000149,00000081,00000000,00000030,00000000,00000000,00000000,00001544,00000000,00000017,00000000,00000083,00000013,00000119,                                                                                                    
R392,18TH AVENUE-62ND STREET       ,00007692,00000923,00000058,00000474,00000000,00003099,00008391,00000005,00000074,00000226,00000000,00000323,00000139,00000084,00000000,00000030,00000000,00000000,00000000,00001107,00000000,00000041,00000000,00000083,00000029,00000149,                                                                                                    
R393,20TH AVENUE-62ND STREET       ,00007169,00000834,00000031,00000394,00000000,00002118,00008536,00000003,00000125,00000177,00000000,00000296,00000144,00000091,00000000,00000044,00000000,00000000,00000000,00002337,00000000,00000023,00000000,00000071,00000015,00000156,                                                                                                    
R394,BAY PARKWAY-66TH STREET       ,00013417,00001646,00000089,00000779,00000000,00005157,00015010,00000013,00000149,00000443,00000000,00000601,00000242,00000144,00000000,00000082,00000000,00000000,00000000,00002473,00000000,00000109,00000000,00000113,00000054,00000255,                                                                                                    
R395,KINGS HIGHWAY-WEST 7TH ST     ,00008668,00001359,00000102,00000758,00000000,00003645,00010597,00000005,00000142,00000326,00000001,00000342,00000178,00000111,00000000,00000042,00000000,00000000,00000000,00001329,00000000,00000080,00000000,00000068,00000032,00000122,                                                                                                    
R396,AVENUE U-WEST 7TH STREET      ,00005653,00000784,00000056,00000529,00000001,00002482,00008454,00000005,00000089,00000154,00000000,00000279,00000078,00000073,00000000,00000031,00000000,00000000,00000000,00001335,00000000,00000050,00000000,00000053,00000028,00000143,                                                                                                    
R397,86TH STREET-AVENUE V          ,00004232,00000656,00000066,00000355,00000000,00002242,00004310,00000004,00000027,00000194,00000006,00000215,00000025,00000030,00000000,00000033,00000000,00000000,00000000,00001009,00000000,00000051,00000000,00000095,00000075,00000116,                                                                                                    
R398,NEW UTRECHT AVENUE-62ND ST    ,00008739,00000804,00000036,00000535,00000004,00004299,00008838,00000019,00000063,00000162,00000004,00000266,00000148,00000080,00000000,00000041,00000000,00000000,00000000,00001653,00000000,00000034,00000000,00000108,00000038,00000168,                                                                                                    
R399,25TH AVENUE-86TH STREET       ,00007516,00000870,00000037,00000467,00000000,00002460,00007747,00000002,00000118,00000144,00000001,00000378,00000065,00000076,00000000,00000044,00000000,00000000,00000000,00003020,00000000,00000063,00000000,00000072,00000015,00000174,                                                                                                    
R400,BAY 50TH STREET-STILLWELL     ,00004237,00000544,00000045,00000317,00000002,00001763,00003930,00000003,00000054,00000124,00000000,00000193,00000082,00000034,00000000,00000020,00000000,00000000,00000000,00001652,00000000,00000031,00000000,00000044,00000021,00000071,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00010290,00000237,00000012,00000069,00000000,00007428,00008345,00000008,00000060,00000115,00000000,00000968,00000137,00000200,00000000,00000223,00000000,00000000,00000000,00000943,00000000,00000019,00000000,00000050,00000062,00000025,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00007672,00000307,00000022,00000123,00000007,00005590,00005885,00000000,00000047,00000168,00000000,00000535,00000093,00000116,00000000,00000094,00000000,00000000,00000000,00000863,00000000,00000021,00000000,00000029,00000053,00000044,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00009687,00000517,00000044,00000196,00000000,00005553,00007070,00000005,00000101,00000239,00000000,00000669,00000153,00000118,00000000,00000088,00000000,00000000,00000000,00001133,00000000,00000028,00000000,00000035,00000056,00000051,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00013631,00000808,00000083,00000212,00000003,00007182,00008833,00000010,00000145,00000346,00000000,00000885,00000240,00000186,00000000,00000107,00000000,00000000,00000000,00001383,00000000,00000032,00000000,00000058,00000077,00000073,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00010426,00000643,00000104,00000159,00000003,00009634,00004260,00000004,00000023,00000395,00000000,00000659,00000089,00000085,00000000,00000067,00000000,00000000,00000000,00003834,00000000,00000024,00000000,00000256,00000321,00000188,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00012711,00000877,00000142,00000275,00000007,00013629,00005872,00000025,00000053,00000626,00000001,00000692,00000239,00000121,00000000,00000048,00000000,00000000,00000000,00003803,00000000,00000014,00000000,00000217,00000345,00000183,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005876,00000273,00000049,00000080,00000002,00005793,00002355,00000007,00000016,00000258,00000002,00000277,00000024,00000034,00000000,00000031,00000000,00000000,00000000,00001894,00000000,00000012,00000000,00000108,00000156,00000113,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00013269,00000970,00000245,00000347,00000001,00017525,00006676,00000024,00000035,00000818,00000002,00000804,00000209,00000057,00000000,00000069,00000001,00000000,00000000,00003428,00000002,00000019,00000000,00000233,00000469,00000306,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00009248,00000543,00000096,00000146,00000002,00008247,00003812,00000006,00000027,00000370,00000000,00000465,00000059,00000080,00000000,00000046,00000000,00000000,00000000,00002443,00000000,00000008,00000000,00000205,00000214,00000145,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003265,00000297,00000061,00000060,00000000,00002138,00002634,00000000,00000019,00000158,00000000,00000375,00000048,00000086,00000000,00000040,00000000,00000000,00000000,00000705,00000000,00000016,00000000,00000038,00000034,00000025,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002330,00000246,00000042,00000065,00000000,00001607,00001653,00000006,00000027,00000120,00000000,00000225,00000025,00000031,00000000,00000050,00000000,00000000,00000000,00002138,00000000,00000012,00000000,00000021,00000035,00000012,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00011023,00000463,00000042,00000081,00000002,00008488,00007159,00000005,00000049,00000245,00000001,00000846,00000106,00000176,00000000,00000173,00000000,00000000,00000000,00001381,00000000,00000042,00000000,00000070,00000063,00000057,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005832,00000385,00000048,00000080,00000000,00003687,00002454,00000011,00000082,00000114,00000001,00000223,00000193,00000048,00000000,00002434,00000000,00000000,00000000,00000226,00000000,00000008,00000000,00000045,00000033,00000025,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001051,00000062,00000008,00000009,00000000,00000188,00000217,00000004,00000041,00000008,00000000,00000063,00000025,00000005,00000000,00000020,00000000,00000000,00000000,00000081,00000000,00000000,00000000,00000006,00000000,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00002997,00000172,00000021,00000049,00000001,00001343,00001342,00000000,00000027,00000059,00000000,00000210,00000045,00000019,00000000,00000087,00000000,00000000,00000000,00000324,00000000,00000002,00000000,00000030,00000036,00000015,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00001506,00000051,00000009,00000012,00000000,00000685,00000665,00000003,00000014,00000024,00000000,00000085,00000024,00000029,00000000,00000028,00000000,00000000,00000000,00000385,00000000,00000003,00000000,00000017,00000011,00000002,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000805,00000066,00000001,00000016,00000000,00000305,00000365,00000000,00000000,00000017,00000000,00000056,00000016,00000009,00000000,00000029,00000000,00000000,00000000,00000229,00000000,00000000,00000000,00000006,00000002,00000001,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001720,00000189,00000064,00000065,00000000,00000962,00000685,00000003,00000009,00000166,00000000,00000074,00000016,00000019,00000000,00000044,00000000,00000000,00000000,00000121,00000000,00000001,00000000,00000019,00000009,00000001,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00008653,00000800,00000019,00000137,00000000,00004258,00005150,00000002,00000079,00000183,00000000,00000497,00000145,00000113,00000000,00000066,00000000,00000000,00000000,00002188,00000000,00000075,00000000,00000118,00000037,00000061,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00003838,00000464,00000046,00000176,00000000,00002084,00001881,00000001,00000080,00000137,00000000,00000113,00000104,00000025,00000000,00000010,00000000,00000000,00000000,00001615,00000000,00000016,00000000,00000061,00000041,00000027,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00001206,00000084,00000022,00000104,00000000,00001488,00001982,00000004,00000010,00000029,00000000,00000084,00000018,00000011,00000000,00000014,00000000,00000000,00000000,00000371,00000000,00000015,00000000,00000014,00000016,00000029,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00006432,00000490,00000054,00000172,00000001,00003215,00004197,00000002,00000096,00000110,00000000,00000258,00000136,00000071,00000000,00000025,00000000,00000000,00000000,00001076,00000000,00000060,00000000,00000071,00000014,00000056,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00006004,00000546,00000032,00000117,00000000,00002350,00003556,00000001,00000106,00000155,00000001,00000262,00000159,00000090,00000000,00000028,00000000,00000000,00000000,00000701,00000000,00000031,00000000,00000064,00000004,00000032,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00003932,00000322,00000022,00000115,00000000,00001813,00002370,00000002,00000043,00000094,00000000,00000130,00000120,00000020,00000000,00000013,00000000,00000000,00000000,00000659,00000000,00000026,00000000,00000037,00000012,00000042,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003470,00000727,00000013,00000112,00000004,00001025,00001549,00000011,00000040,00000155,00000000,00000131,00000103,00000056,00000000,00000017,00000000,00000000,00000000,00001116,00000000,00000017,00000000,00000015,00000011,00000012,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005533,00000267,00000028,00000069,00000001,00002056,00002151,00000032,00000069,00000120,00000000,00000280,00000123,00000056,00000000,00000011,00000000,00000000,00000000,00001098,00000000,00000010,00000000,00000033,00000016,00000030,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009587,00000590,00000049,00000084,00000006,00003959,00004042,00000067,00000094,00000295,00000003,00000634,00000185,00000092,00000000,00000029,00000000,00000000,00000000,00001176,00000000,00000011,00000000,00000081,00000079,00000031,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00009109,00000670,00000201,00000353,00000002,00008988,00007264,00000215,00000089,00000393,00000003,00001295,00000177,00000066,00000000,00000035,00000000,00000000,00000000,00001473,00000000,00000023,00000000,00000075,00000196,00000113,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007611,00000418,00000022,00000094,00000001,00002720,00003044,00000028,00000118,00000261,00000001,00000639,00000192,00000049,00000000,00000033,00000000,00000000,00000000,00001635,00000000,00000006,00000000,00000058,00000031,00000038,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00010090,00000400,00000099,00000091,00000008,00005951,00003475,00000030,00000118,00000320,00000001,00000591,00000085,00000064,00000000,00000058,00000000,00000000,00000000,00001463,00000000,00000014,00000000,00000061,00000089,00000039,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006223,00000294,00000083,00000112,00000000,00006831,00004358,00000000,00000022,00000264,00000000,00000463,00000035,00000071,00000000,00000082,00000000,00000000,00000000,00000947,00000000,00000029,00000000,00000084,00000106,00000087,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002836,00000187,00000078,00000118,00000000,00004066,00001540,00000000,00000005,00000110,00000000,00000200,00000010,00000015,00000000,00000046,00000000,00000000,00000000,00000558,00000000,00000016,00000000,00000036,00000117,00000040,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00006069,00000318,00000081,00000116,00000000,00004865,00002079,00000001,00000024,00000281,00000000,00000207,00000026,00000025,00000000,00000054,00000000,00000000,00000000,00001399,00000000,00000020,00000000,00000084,00000108,00000062,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006826,00000332,00000057,00000104,00000000,00005237,00002171,00000008,00000039,00000331,00000000,00000217,00000027,00000042,00000000,00000043,00000000,00000000,00000000,00001861,00000000,00000024,00000000,00000113,00000060,00000060,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00007298,00000459,00000068,00000085,00000000,00005589,00002427,00000000,00000013,00000226,00000007,00000297,00000046,00000038,00000000,00000052,00000000,00000000,00000000,00001805,00000000,00000041,00000000,00000080,00000076,00000062,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00010016,00000705,00000109,00000224,00000001,00008210,00003956,00000000,00000045,00000377,00000003,00000301,00000052,00000056,00000000,00000096,00000000,00000000,00000000,00002409,00000000,00000042,00000000,00000134,00000142,00000092,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010772,00000658,00000111,00000224,00000001,00010168,00007097,00000003,00000061,00000361,00000000,00000931,00000086,00000155,00000000,00000185,00000000,00000000,00000000,00002287,00000000,00000051,00000000,00000204,00000198,00000139,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010217,00000547,00000175,00000288,00000003,00010107,00006731,00000013,00000048,00000355,00000000,00000961,00000063,00000139,00000000,00000191,00000000,00000000,00000000,00002765,00000000,00000056,00000000,00000140,00000150,00000135,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004858,00000342,00000085,00000145,00000000,00003970,00002124,00000005,00000011,00000267,00000000,00000411,00000037,00000025,00000000,00000025,00000000,00000000,00000000,00001570,00000000,00000024,00000000,00000069,00000123,00000064,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006588,00000471,00000095,00000102,00000002,00005020,00002339,00000005,00000025,00000348,00000000,00000328,00000031,00000065,00000000,00000050,00000000,00000000,00000000,00001960,00000000,00000033,00000000,00000120,00000108,00000086,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00007081,00000430,00000103,00000084,00000000,00005189,00002699,00000007,00000037,00000261,00000000,00000340,00000032,00000071,00000000,00000038,00000000,00000000,00000000,00002014,00000000,00000030,00000000,00000122,00000096,00000081,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011172,00000764,00000149,00000174,00000005,00012629,00006169,00000009,00000030,00000400,00000001,00000744,00000055,00000076,00000000,00000107,00000000,00000000,00000000,00003680,00000000,00000035,00000000,00000237,00000476,00000239,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00005991,00000471,00000081,00000118,00000006,00005110,00002543,00000019,00000055,00000342,00000000,00000430,00000054,00000031,00000000,00000036,00000000,00000000,00000000,00001347,00000000,00000004,00000000,00000068,00000092,00000072,                                                                                                    
R445,138TH STREET-3RD AVE          ,00015688,00000874,00000170,00000213,00000006,00015767,00007743,00000021,00000067,00000694,00000011,00001075,00000124,00000140,00000000,00000099,00000000,00000000,00000000,00003207,00000000,00000027,00000000,00000226,00000402,00000201,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012362,00000783,00000123,00000126,00000001,00011934,00004393,00000003,00000052,00000516,00000004,00000605,00000181,00000072,00000000,00000067,00000000,00000000,00000000,00002575,00000000,00000028,00000000,00000237,00000225,00000181,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007078,00000398,00000090,00000117,00000008,00006628,00002785,00000006,00000029,00000222,00000001,00000290,00000044,00000025,00000000,00000045,00000000,00000000,00000000,00001281,00000000,00000012,00000000,00000114,00000154,00000140,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002381,00000104,00000014,00000018,00000000,00001638,00001058,00000013,00000008,00000066,00000001,00000253,00000012,00000014,00000000,00000007,00000000,00000000,00000000,00000472,00000000,00000003,00000000,00000027,00000052,00000031,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008867,00000515,00000100,00000143,00000000,00009059,00004232,00000007,00000017,00000284,00000000,00000572,00000062,00000084,00000000,00000045,00000000,00000000,00000000,00002628,00000000,00000011,00000000,00000138,00000198,00000123,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006550,00000411,00000081,00000084,00000000,00005955,00002728,00000004,00000042,00000285,00000001,00000329,00000038,00000037,00000000,00000034,00000000,00000000,00000000,00001573,00000000,00000016,00000000,00000112,00000127,00000071,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00012637,00001052,00000189,00000346,00000016,00007146,00009387,00000029,00000090,00000479,00000026,00002140,00000226,00000272,00000000,00000091,00000000,00000000,00000000,00001829,00000000,00000034,00000000,00000067,00000063,00000058,                                                                                                    
R452,72ND STREET & BROADWAY        ,00091493,00012905,00000822,00002504,00000103,00042670,00067607,00000247,00001363,00001942,00000180,00008413,00003901,00002370,00000000,00001603,00000000,00000000,00000000,00006537,00000000,00000056,00000000,00000263,00000320,00000242,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00028923,00001572,00000186,00000502,00000020,00013736,00025044,00000069,00000395,00000240,00000017,00003363,00000940,00000785,00000000,00000594,00000000,00000000,00000000,00001171,00000000,00000028,00000000,00000087,00000093,00000096,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001608,00000091,00000022,00000043,00000000,00001027,00000813,00000004,00000004,00000029,00000000,00000058,00000015,00000012,00000000,00000012,00000000,00000000,00000000,00000511,00000000,00000007,00000000,00000016,00000007,00000010,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00005586,00000395,00000049,00000122,00000005,00003155,00005439,00000036,00000064,00000071,00000020,00000881,00000212,00000169,00000000,00000116,00000000,00000000,00000000,00000292,00000000,00000017,00000000,00000014,00000038,00000025,                                                                                                    
R459,ORCHARD BEACH                 ,00000210,00000033,00000006,00000004,00000001,00000078,00000055,00000002,00000002,00000008,00000000,00000015,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000008,00000000,00000000,00000000,00000004,00000002,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00032296,00001553,00000234,00000519,00000015,00022141,00022316,00000034,00000252,00000870,00000007,00002859,00000678,00000446,00000000,00000859,00000000,00000000,00000000,00002446,00000000,00000068,00000000,00000269,00000196,00000190,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00053407,00002241,00000193,00000469,00000068,00027370,00040523,00000114,00000631,00000426,00000091,00005017,00001666,00001217,00000000,00001164,00000000,00000000,00000000,00002222,00000000,00000090,00000000,00000194,00000174,00000130,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00042446,00001648,00000124,00000470,00000018,00018717,00029092,00000157,00000383,00000353,00000048,00003382,00001203,00000899,00000000,00000937,00000000,00000000,00000000,00001442,00000000,00000058,00000000,00000098,00000069,00000075,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00051417,00006249,00000275,00002771,00000099,00023533,00037597,00000216,00000433,00001261,00000231,00002762,00001134,00000770,00000000,00001279,00000000,00000000,00000000,00002035,00000000,00000081,00000000,00000170,00000114,00000484,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00003707,00002265,00000265,00000869,00000001,00001958,00001939,00000007,00000016,00000962,00000000,00000146,00000054,00000036,00000000,00000031,00000000,00000000,00000000,00000094,00000000,00000008,00000000,00000045,00000041,00000042,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00006435,00000495,00000059,00000161,00000001,00006025,00006026,00000006,00000040,00000039,00000008,00000582,00000156,00000137,00000000,00000310,00000000,00000000,00000000,00000262,00000000,00000007,00000000,00000007,00000007,00000005,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00007601,00000680,00000052,00000157,00000002,00005873,00005439,00000015,00000058,00000052,00000008,00000542,00000223,00000165,00000000,00000278,00000000,00000000,00000000,00000379,00000000,00000007,00000000,00000011,00000006,00000001,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00016827,00000274,00000000,00000000,00000004,00000000,00000000,00000000,00000115,00000000,00000000,00000000,00000315,00000000,00000000,00016163,00006566,00001589,00000030,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00036238,00000316,00000000,00000000,00000064,00000000,00000000,00000000,00000297,00000000,00000000,00000000,00000869,00000000,00000000,00051554,00021491,00005607,00000801,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00118278,00000000,00000000,00000000,00000041,00000000,00000000,00000000,00001059,00000000,00000000,00000000,00000000,00000000,00002596,00001583,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00082447,00000000,00000000,00000000,00000079,00000000,00000000,00000000,00000680,00000000,00000000,00000000,00000000,00000000,00004212,00001296,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00021714,00000000,00000000,00000000,00000006,00000000,00000000,00000000,00000237,00000000,00000000,00000000,00000000,00000000,00000446,00000354,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00035208,00000000,00000000,00000000,00000040,00000000,00000000,00000000,00000311,00000000,00000000,00000000,00000000,00000000,00001124,00000546,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00017373,00000000,00000000,00000000,00000001,00000000,00000000,00000000,00000148,00000000,00000000,00000000,00000000,00000000,00000956,00000186,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00024992,00000000,00000000,00000000,00000003,00000000,00000000,00000000,00000199,00000000,00000000,00000000,00000000,00000000,00000642,00000368,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00034811,00000000,00000000,00000000,00000052,00000000,00000000,00000000,00000345,00000000,00000000,00000000,00000000,00000000,00001538,00000663,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R547,PA-PATH 9TH STREET            ,00014681,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000120,00000000,00000000,00000000,00000000,00000000,00000170,00000299,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R548,PA-PATH CHRISTOPHER ST        ,00015240,00000000,00000000,00000000,00000004,00000000,00000000,00000000,00000149,00000000,00000000,00000000,00000000,00000000,00000218,00000254,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R549,PA-PATH NEWARK                ,00064402,00000000,00000000,00000000,00000007,00000000,00000000,00000000,00000408,00000000,00000000,00000000,00000000,00000000,00003995,00000544,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
